"","feature_id","mean","sd","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","lr_unadjusted_p","lr_adjusted_p","wilcox_p","fisher_padj","lr_unadjusted_padj","lr_adjusted_padj","wilcox_padj","mean_diff","prev_diff","enriched_responder_mean","enriched_responder_prev","rf_rank","rf_top20","rf_n","crossval_median","crossval_quartile_1","crossval_quartile_3","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"1","t102684",0.0636115866376843,0.128367129196217,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus infantarius","Streptococcus infantarius",164,204,80.4,0.316439705882353,1.72660407176412,65,78,83.3,0.0787141025641026,0.472548032527158,0.613847789243221,0.572128706922724,0.393982063387057,0.652355082567358,0.867307521575906,0.798064884178832,0.676161374427564,0.859948838670362,-0.23772560331825,2.89999999999999,FALSE,TRUE,60,0,50,0.55,0.45,0.6,-0.0092619464758856,0.00638053046138629,0.147733735278759,"seroconv1",0.634729432342812,282,229,-0.00454530685466028,0.00611612945980706,0.458014856639481,0.822321753498097,0.634729432342812,0.763662147444468,"India","IND","Species"
"2","t108981",0.0281568668511522,0.05904169491793,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter schindleri","Acinetobacter schindleri",35,204,17.2,0.000611764705882353,0.00433889032867454,25,78,32.1,0.00141794871794872,0.0111991389231812,0.00894256109055025,0.00705988320397125,0.00488708568592496,0.0177041410804821,0.178038261711864,0.14555637221726,0.152895966459652,0.30372039829182,0.000806184012066365,14.9,TRUE,TRUE,154,0,50,0.55,0.45,0.6,0.000299254596839876,0.000372888827874933,0.422926886649886,"seroconv1",0.729697797388888,282,60,0.00035721717775651,0.000379244958105159,0.347061961075837,0.781288028761838,0.729697797388888,0.708584837196501,"India","IND","Species"
"3","t111015",0.0113810069625505,0.023732580158645,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces radicidentis","Actinomyces radicidentis",30,204,14.7,0.0216078431372549,0.305235036851003,13,78,16.7,0.0306320512820513,0.192067947591058,0.71237166429913,0.682200134685783,0.587780839610835,0.744235921369645,0.896605715410974,0.848874031228332,0.827940770116106,0.894315714945429,0.00902420814479638,2,TRUE,TRUE,222,0,50,0.55,0.45,0.6,0.00160432940892102,0.00206790754240067,0.438508524129284,"seroconv1",0.741363265286971,282,43,0.000900138097886908,0.00208045181495818,0.665597475610486,0.918712008589122,0.741363265286971,0.881466927159833,"India","IND","Species"
"4","t113107",0.0790098550486863,0.158226571047823,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus australis","Streptococcus australis",201,204,98.5,0.0162460784313725,0.0225529313750914,77,78,98.7,0.0223141025641026,0.03178608175507,NA,NA,NA,0.205810354007703,NA,NA,NA,0.539532480753557,0.00606802413273002,0.200000000000003,TRUE,TRUE,16,1,50,0.55,0.45,0.6,0.00157644931293228,0.000970576970623091,0.105449880145887,"seroconv1",0.634729432342812,282,278,0.001521136632235,0.000989599573034269,0.125412853721818,0.640201961562842,0.634729432342812,0.643460519617603,"India","IND","Species"
"5","t1134687",0.0360856941002279,0.0656100064583274,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella michiganensis","Klebsiella michiganensis",147,204,72.1,0.029156862745098,0.203540546793812,49,78,62.8,0.0122730769230769,0.0290007284864924,0.148920963316416,0.133045172037046,0.190785252630646,0.328902942564228,0.446762889949247,0.395442975570554,0.464244114734571,0.649848555872869,-0.0168837858220211,-9.3,FALSE,FALSE,117,0,50,0.55,0.45,0.6,-0.00153531127089359,0.00184420920301258,0.405834094530663,"seroconv1",0.721200397789909,282,196,-0.00116044386837147,0.00185948946100465,0.533101681749499,0.856458439531982,0.721200397789909,0.804462374346841,"India","IND","Species"
"6","t1156431",0.0694873136715755,0.129716360223222,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-G2","Streptococcus sp. I-G2",194,204,95.1,0.00891421568627451,0.0109934438085153,72,78,92.3,0.0113666666666667,0.0152353541906979,0.392138751456416,0.368807146345113,0.406135263552955,0.30830841752867,0.711057462277555,0.644839016946632,0.684181713216133,0.63365436856186,0.00245245098039216,-2.8,TRUE,FALSE,40,0,50,0.55,0.45,0.6,0.00086336751728615,0.000722624224569499,0.233189153843912,"seroconv1",0.645928560881293,282,266,0.000849442445101088,0.000736606469522237,0.249836395560323,0.723202838067648,0.645928560881293,0.668395566760437,"India","IND","Species"
"7","t1156433",0.068427762458264,0.13008762335752,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-P16","Streptococcus sp. I-P16",192,204,94.1,0.00664901960784314,0.00981400171061572,69,78,88.5,0.00876153846153846,0.0144582177304141,0.128008914315633,0.111871694506197,0.151622386222422,0.308237846169493,0.424756852047329,0.370712618210224,0.421578347594864,0.63365436856186,0.00211251885369532,-5.59999999999999,TRUE,FALSE,44,0,50,0.55,0.45,0.6,0.00074794438841483,0.000660261191402527,0.258267010635698,"seroconv1",0.680380834470388,282,261,0.000710449524454844,0.00067367971732684,0.292542847563692,0.752207716565897,0.680380834470388,0.696218145429924,"India","IND","Species"
"8","t116085",0.037054003992753,0.0843132819385893,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus",80,204,39.2,0.0075906862745098,0.037193445334916,23,78,29.5,0.00456153846153846,0.0216442861946317,0.166554707668201,0.130515441113206,0.187610810799419,0.0674165360710162,0.467634371529949,0.395442975570554,0.461649073764861,0.402505342657629,-0.00302914781297134,-9.7,FALSE,FALSE,113,0,50,0.55,0.45,0.6,-0.00127779821856139,0.00101068327761455,0.207176848810155,"seroconv1",0.645928560881293,282,103,-0.00130724161950931,0.00102647307430036,0.203906324327122,0.703620414931617,0.645928560881293,0.651946621605313,"India","IND","Species"
"9","t1177574",0.0203857904767424,0.0424310358740577,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella jejuni","Prevotella jejuni",72,204,35.3,0.00218480392156863,0.0162422551293071,21,78,26.9,0.000285897435897436,0.000768152507682085,0.20405331134802,0.182467973537253,0.182077557409896,0.220004988479895,0.496630614706343,0.439126222029213,0.45628576027265,0.550012471199738,-0.00189890648567119,-8.4,FALSE,FALSE,184,0,50,0.55,0.45,0.6,-0.000692846263037808,0.000515583850915612,0.180098043355967,"seroconv1",0.634729432342812,282,93,-0.000743744823981919,0.000519569386484481,0.153432785216838,0.671163413504211,0.634729432342812,0.643460519617603,"India","IND","Species"
"10","t1260",0.0886524213917994,0.183108735861144,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",164,204,80.4,0.00583921568627451,0.0211058330454968,53,78,67.9,0.00255897435897436,0.00539153824512862,0.0390556069029022,0.0278785015058895,0.0324438442663252,0.0428929258967287,0.272407521096882,0.227643766414543,0.277332493103169,0.353453406813232,-0.00328024132730015,-12.5,FALSE,FALSE,4,1,50,0.55,0.45,0.6,-0.0014381279554177,0.000727531181595551,0.0490539157253776,"seroconv1",0.634729432342812,282,217,-0.00156130840163045,0.000737993175611899,0.0352766588924044,0.430040680357031,0.634729432342812,0.643460519617603,"India","IND","Species"
