"","FP","TP","TN","FN","accuracy"
"B1.F1",5,4,5,5,0.473684210526316
"B1.F2",5,4,5,6,0.45
"B1.F3",6,7,3,3,0.526315789473684
"B1.F4",3,3,7,7,0.5
"B1.F5",8,7,2,3,0.45
"B1.F11",9,6,1,4,0.35
"B1.F21",4,3,6,7,0.45
"B1.F31",8,7,2,3,0.45
"B1.F41",3,3,6,6,0.5
"B1.F51",7,5,3,5,0.4
"B1.F12",4,2,6,7,0.421052631578947
"B1.F22",5,3,5,7,0.4
"B1.F32",5,5,4,5,0.473684210526316
"B1.F42",3,3,7,7,0.5
"B1.F52",8,4,2,6,0.3
"B1.F13",3,6,7,4,0.65
"B1.F23",6,4,4,6,0.4
"B1.F33",8,5,2,4,0.368421052631579
"B1.F43",7,5,3,5,0.4
"B1.F53",3,4,6,6,0.526315789473684
"B1.F14",6,5,4,5,0.45
"B1.F24",6,4,4,5,0.421052631578947
"B1.F34",6,7,4,3,0.55
"B1.F44",1,7,9,3,0.8
"B1.F54",7,5,2,5,0.368421052631579
"B1.F15",6,4,4,6,0.4
"B1.F25",3,8,7,2,0.75
"B1.F35",7,5,2,5,0.368421052631579
"B1.F45",5,3,5,7,0.4
"B1.F55",4,7,6,2,0.684210526315789
"B1.F16",5,5,5,5,0.5
"B1.F26",5,3,4,7,0.368421052631579
"B1.F36",5,6,5,3,0.578947368421053
"B1.F46",3,5,7,5,0.6
"B1.F56",5,7,5,3,0.6
"B1.F17",2,7,8,3,0.75
"B1.F27",5,6,4,4,0.526315789473684
"B1.F37",7,5,3,4,0.421052631578947
"B1.F47",5,6,5,4,0.55
"B1.F57",4,6,6,4,0.6
"B1.F18",6,6,3,4,0.473684210526316
"B1.F28",6,5,4,5,0.45
"B1.F38",3,3,7,7,0.5
"B1.F48",6,5,4,4,0.473684210526316
"B1.F58",4,6,6,4,0.6
"B1.F19",4,5,6,5,0.55
"B1.F29",4,8,5,2,0.684210526315789
"B1.F39",5,5,5,5,0.5
"B1.F49",4,7,6,2,0.684210526315789
"B1.F59",6,4,4,6,0.4
"B1.F110",7,6,3,4,0.45
"B1.F210",2,5,8,5,0.65
"B1.F310",5,5,5,5,0.5
"B1.F410",6,3,3,6,0.333333333333333
"B1.F510",6,4,4,6,0.4
"B1.F111",6,5,4,5,0.45
"B1.F211",6,5,4,5,0.45
"B1.F311",4,2,6,8,0.4
"B1.F411",5,4,5,5,0.473684210526316
"B1.F511",5,2,4,8,0.315789473684211
"B1.F112",1,3,9,7,0.6
"B1.F212",7,3,2,7,0.263157894736842
"B1.F312",6,7,4,3,0.55
"B1.F412",6,8,4,1,0.631578947368421
"B1.F512",4,4,6,6,0.5
"B1.F113",9,7,1,2,0.421052631578947
"B1.F213",5,6,4,4,0.526315789473684
"B1.F313",5,5,5,5,0.5
"B1.F413",7,2,3,8,0.25
"B1.F513",4,5,6,5,0.55
"B1.F114",7,8,3,1,0.578947368421053
"B1.F214",6,4,4,6,0.4
"B1.F314",5,5,5,5,0.5
"B1.F414",4,8,6,2,0.7
"B1.F514",4,4,5,6,0.473684210526316
"B1.F115",7,5,3,5,0.4
"B1.F215",5,3,5,6,0.421052631578947
"B1.F315",7,4,3,6,0.35
"B1.F415",4,5,5,5,0.526315789473684
"B1.F515",7,5,3,5,0.4
"B1.F116",4,8,5,2,0.684210526315789
"B1.F216",5,6,5,4,0.55
"B1.F316",3,5,7,5,0.6
"B1.F416",6,6,4,4,0.5
"B1.F516",4,7,6,2,0.684210526315789
"B1.F117",3,6,7,4,0.65
"B1.F217",5,5,5,5,0.5
"B1.F317",3,4,6,5,0.555555555555556
"B1.F417",2,4,8,6,0.6
"B1.F517",6,7,4,3,0.55
"B1.F118",3,9,7,1,0.8
"B1.F218",6,5,4,5,0.45
"B1.F318",3,5,7,5,0.6
"B1.F418",4,5,6,5,0.55
"B1.F518",4,4,5,5,0.5
"B1.F119",5,3,5,6,0.421052631578947
"B1.F219",4,6,5,4,0.578947368421053
"B1.F319",5,2,5,8,0.35
"B1.F419",6,4,4,6,0.4
"B1.F519",6,8,4,2,0.6
