"","tax_id","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","IncMSE_means","IncMSE_sds","present","n","prev","mean","rho","spearman_p","spearman_p_adj","pearson.ecor","pearson.ep","pearson.eBH","spearman.erho","spearman.ep","spearman.eBH","kendall.etau","kendall.ep","kendall.eBH","mean_rabund"
"22","Cutibacterium",0.365762755099676,0.338046052299659,0.0358426553577138,0.00679210035974728,0.17015685771192,0.263056089215961,0.0790699658122416,0.201307695465775,0.438511431025706,0.092578732238276,0.179358720453883,0.154667281893177,0.0304325308196589,0.10637766486799,0.260759256731412,0.206064446348969,0.353926435396857,0.126866604162756,0.124178106480263,0.168867909411848,0.0179564570800602,0.265142811757976,0.325290388866708,0.0998569275899589,0.110130066207845,0.0453359383840732,0.045921178960155,0.590692376000773,0.131007899982558,0.195842965664228,0.241485861746591,0.185343669786102,0.107721397412989,0.205971645046245,0.12734528348892,0.135793512244411,0.134055374696601,0.262079641748494,0.237631345790973,0.156389529837379,0.12228794884185,0.0809466533921269,0.191316427264827,0.247572262059642,0.199767316101803,0.172782123539696,0.0872184553963441,0.123192368565874,0.07333316010007,0.78063817995629,0.127359944326549,0.0973101995149219,0.114928764086629,0.252707511967485,0.200534676488848,-0.0405479703932434,0.011370659112185,0.423607488760505,0.369462626448343,0.155965858952529,0.120977406500516,0.0649669277778819,0.196408070966078,0.394084337609678,0.0623778797092742,0.118488090188907,0.0662367278466967,0.263538611656495,0.298813498205166,0.0769369333238486,-0.0179325160565648,0.546093716716259,0.065997780740431,0.199486354489128,0.140517605864279,0.123554201601823,0.341692519073856,-0.0440683602526983,0.288391945294422,0.246917934172639,0.186609589855599,0.182734645759037,0.190089540167111,0.109443525226998,0.26048639604418,0.154867042375728,0.064511976848914,0.541847977397257,0.0702944414145189,0.0960299118499973,0.377487226061348,0.336557395704099,-0.0222837731607397,0.206396971494105,0.136410385024647,0.058279229802842,0.0988088246493757,0.080967195348985,0.562979075998664,0.309686531471188,0.197417010512567,0.152467231999907,38,45,84.4,1.4,-0.394574215130824,0.00731419844199792,0.56319328003384,-0.389858632150763,0.0115434722105072,0.466047797587285,-0.388693754198053,0.00916687637296478,0.457338918237384,-0.254995235414454,0.0148335521071302,0.560744354827064,1.381
"37","Gemella",0.0748214616403055,0.0566676281535778,0.177216273545837,0.264861917275425,0.16428823615943,0.0460412147912277,0.382715754103341,0.213197517048257,0.0942587361073532,0.243539173562412,0.12721793919475,0.107120349352706,0.0748339096081202,0.0915885014145951,0.103515206654864,0.190302556266676,0.138561259805446,0.269805045774764,0.000448040950291623,0.171189461282703,0.0811174215613715,0.0717449123390551,0.0785212391963371,0.165756852614497,0.279311630155124,0.209959486871487,0.294418282261585,0.0357908578421242,0.134614130174184,0.17443725689692,7.81585919269867e-05,0.263901601729172,0.36868325210632,-0.0118368152222832,0.19405416174825,0.0683485280505936,0.126104695978469,0.418222186903619,0.166279526116571,0.105766898948281,0.173405304399686,0.0870237947656195,0.0596790318439004,0.165077032668415,0.309007213184953,0.048199939056658,0.0127933146219793,0.0940921474732955,0.231609462702242,0.103535987523887,0.130590838409689,0.0268353019645531,0.144687150240719,0.0662093404686813,0.252026990028921,0.175672947163073,0.0301519874259069,0.147262430722559,0.144104408596535,0.178222310351552,0.101860234141444,0.168731431072436,0.0849275760144156,0.219381198179964,0.162689453161631,0.180256501133789,0.0389306539686928,0.0688355712282005,0.221936679254792,0.12996133863664,0.108866673308713,0.0740974648362227,0.319449927649507,0.234691110835941,-0.000729692201976991,-0.0295622044687366,0.186009552703193,0.176332892007711,0.171913118648417,0.0931972984626493,-0.00129537887621259,0.0782081371906433,0.10189675648551,0.202456408462345,0.267575813950016,0.155376840944019,0.0473211130603855,0.131651018880853,0.000447250317569288,0.236176008621468,0.12123702251824,0.140666118789951,0.139510618323689,0.324190733561711,0.073129106845222,0.460114447609069,0.10527050826778,0.0563247089728142,0.124541876681308,0.0994078581762577,0.16701508560746,0.080087172016812,40,45,88.9,6.8,0.156199549318678,0.305533576676896,0.846687508829616,0.0155352395146975,0.898465025011519,0.978105561485783,0.0683730158129852,0.657223104591434,0.932542164037606,0.0652662612835532,0.530623686935371,0.901808083622191,6.74
"77","Veillonella",0.0225209719690759,0.0376671076150732,-0.0470231389455438,0.0220966024838546,0.0698091115282466,0.0394435249446758,0.10812060084739,-0.0470173912597658,0.0264469630634076,0.119218601381986,0.0229811377782768,-0.0410324566762903,0.326237106176867,-0.00962588529587652,0.130411105350633,0.283510650527531,0.0146489074552187,-0.0496101362215158,0.0540237476979146,-0.0246661479749489,0.159654883754962,0.0148948164210691,0.0227472423369349,0.0250574960817164,0.0608373043274146,0.255622796882106,0.0916493434834815,-0.000612945247760772,0.0464622415515598,-0.0123720720618359,0.00719464232764077,0.102034415663023,-0.00149183745467295,-0.0408897877386032,0.117484771317111,0.00697927452300848,0.0116938943058714,0.0608619917651941,0.111998039362022,0.108689087397499,-0.00984613947796368,0.105151917955429,-0.0227313455549081,0.0206896693755288,0.187754517317158,-0.019241543319108,0.0999348594065081,-0.0104501847019457,0.0543406377232892,0.064189342186273,0.0243553696502299,0.0272864319592107,0.246409208728302,-0.0483302150339039,0.0195289791363831,0.0111896730886813,0.00389010252254712,0.0030851462090676,0.0282141445418329,0.0808522833431446,0.0290030898835519,0.18682955685359,0.124148043141513,0.0199882484803356,0.0353548217889766,0.0136721050498596,0.0652215593929457,-0.0152037938202682,0.111911034203752,0.0443934748028632,0.0218906595495851,-0.00248890488747135,-0.00773458401728818,0.054860326729416,0.0998927409946419,-0.0341180126938605,0.000829483889086861,0.0587060372693335,0.0308223637718721,0.145080146228889,0.0219217089957209,0.134250458990538,0.0508148681240895,0.021621970702187,0.0165079059676875,0.0988870942213568,0.000467631253551374,-0.0373137926149798,-0.00721746238129282,0.0517973995087158,-0.0129902889729685,0.0459871101370616,0.0815168945810609,0.105943008811099,0.0140560510897295,0.00779924872384732,0.0620926255503556,0.121317352154433,0.0163182971742854,-0.00844302116889938,0.0660188201230834,0.0574753033720869,28,45,62.2,3.8,0.28962527379747,0.0536343328351002,0.819578729865453,0.25755263933211,0.100499250611724,0.78781958366818,0.237698068343747,0.124150906480757,0.790927425810072,0.160280912912383,0.13143000644528,0.779307145391907,3.776
"21","Corynebacterium_1",0.0103983632311448,0.0353669856284403,0.0237937664251418,0.0924186691240574,0.0474094247130429,0.00974649775649353,0.0761829352939767,0.0793133834612901,0.0523942881879358,0.023724119983745,0.00942393526697457,-0.0165429554842459,0.200128969525925,0.041418160586716,0.033665558277295,0.0580805961830054,0.0454544180489663,0.0183119837021513,0.0153348810917212,0.00845866307369321,0.231422594541902,-0.00113862900437766,0.0238848300901111,0.141570226590945,0.031354768049921,0.14560740623423,0.0749244221348513,0.0197663665591113,0.00382128696137831,-0.0221958615692602,0.0756148552252871,0.08425940792415,-0.0129903445146493,0.0728190657924735,0.0884754410859595,0.0338785153703474,0.065891769020032,-0.0282387093528662,0.129098530996595,0.0377453205836975,0.00656046649334811,0.0470622755216864,0.105419799191317,0.0548278440309462,-0.0314831859991461,0.0103399647050059,0.098356312377444,0.02627645286139,0.0614327791171765,-0.00207784355724243,0.06412786382604,0.0483113576993569,0.110630431135259,-0.0168262820250835,0.0225675073662248,0.0621681859044184,0.0552711386417443,0.0400858007598295,0.0317721364475555,-0.0220470276801166,0.00723531285453388,0.0541481522989191,0.0308266100282791,0.0529509847490444,0.0564216239236178,-0.0100805807782203,0.0582291360276793,0.0363101142688946,0.0261424415730018,0.214660481997436,0.0779994956646112,0.0721054314455922,-0.0134008268089483,0.0391619675368206,0.080010916446616,0.168404315799105,0.0576504541458266,-0.0285866067903015,-0.0651291511997691,0.100090596807479,0.0383286405393527,0.0797261865176976,0.0353329581673417,-0.023784909966371,-0.00642196688465324,-0.0258477011687146,0.0250914167526436,0.0352026059343073,0.110554792519866,0.0534645071167077,0.00156891611035642,0.0424321823976129,0.0588146478046247,-0.0143362575340453,0.184938339628869,0.0737875099540021,0.00791751735118396,0.102923676483756,-0.0358475740952482,0.0278679161561042,0.0463314649759995,0.063810359692056,30,45,66.7,1.5,0.119101196237734,0.435831248095965,0.846687508829616,-0.0606208672912131,0.693516978202155,0.951170068830273,0.0306261532504676,0.805120863655365,0.954045769157016,0.0157277621644794,0.835053406450946,0.952240163800054,1.483
"70","Staphylococcus",0.108046881453699,0.0468539764145261,0.0218848452884242,-0.0387009018537953,0.0356932198515012,0.0779877292127922,0.15176754832372,-0.0322784907363144,0.0723025084133483,-0.0201143867792671,0.204971183332508,-0.0745005077896861,0.0259156801736224,0.230265263936757,0.0828169759547895,0.0389880643674765,0.0312502151148379,-0.00431551603754177,0.124752173453277,-0.0325070308489214,-0.0835264242800046,0.139668544164901,0.0487203548442762,0.12608946332286,-0.0249168115608724,-0.016079606199292,0.067351075589057,0.0438448235818498,0.00772293283072495,0.0451585407071041,-0.0360265328909668,0.0686039604746337,-0.0189282869742265,0.257101595970019,0.104594884735445,0.0547651206176671,-0.0269501465145648,-0.107654744621518,0.147457488575771,0.190291833505094,0.0325856779526054,0.062111185084312,-0.0354545296285628,0.165612382672919,0.0254916645201869,0.087712637469097,0.000245397029746551,0.0932967717870801,0.0323803370440748,-0.0117680901934087,0.216724290579229,-0.0164391605394906,0.0878508974860352,0.123469402472766,-0.00719000378107438,0.0344105138171877,0.13840293551561,-0.0816130896020955,0.0413249289763018,0.186163498033155,0.196644495168111,-0.106864725551529,0.152359875056801,-0.0242605664480134,-0.135456354691976,0.0332758613814999,0.0932383547632931,-0.0322667059546084,0.126455627030659,0.100056587275195,0.119456156336163,0.00195757961498602,-0.0481923233951367,0.088054914069753,-0.0194102262641395,0.145922402715896,0.216025359833426,-0.0279264209320901,0.00265733627247221,-0.00952312253701688,-0.00759353169352334,-0.0105104026631171,0.0907006175798632,-0.0217331251749843,0.200488136296985,0.0189344016142913,0.0556527819706964,-0.0335913839737063,0.150218685253282,-0.0698078639108962,0.0424462956019911,0.0539130191086854,0.0580763995652639,0.066631795512097,0.108941358936365,-0.0188622273220123,-0.00586258426763287,-0.0614994992424493,0.227413497393301,0.0994648711727773,0.0424233840210513,0.0901940759426135,45,45,100,28.5,-0.280669392343109,0.0618263451831391,0.819578729865453,-0.314983811784228,0.0360387862285861,0.696304867769402,-0.314695820692276,0.0366870344040716,0.651948071525614,-0.224235210115884,0.0317105829787029,0.62263870307837,28.606
"24","Dermacoccus",-0.0175513412048515,0.0166613053678181,0.0110683114540707,0.00376151651053577,0.0267538890411345,-0.00591427362348402,0.0120401673311688,-0.000668908473427025,0.0600295292023811,-0.0194079083452386,-0.00897341063734714,-0.0279801358431912,0.0181350492015815,-0.00266524321009755,0.0217460474666463,-0.00509664503853655,0.0510578623137359,0.00366088242363797,0.0373344902976236,-0.00999143367619413,-0.00535222677317031,-0.00213565118538046,-0.00255650458606847,0.0347134781405629,-0.00131804772128352,-0.0178013561784023,-0.0121477110560513,0.0309786894816846,0.0636982750710693,0.006732510777936,0.0246175224185826,-0.00545253495611961,0.0263576280707085,0.0481271098721881,0.0081063599464928,-0.00149614537327621,0.0180403492240928,-0.0224426628122477,0.00165694480892582,0.118100346740817,-0.00914427392236699,0.0220278283551579,0.04307796636112,0.00209852729619554,0.0358868297757683,0.0238748049507426,-0.00652317048897681,-0.00048227582401572,0.0178598919808243,0.086848313438102,0.147226450173207,0.021699251737833,0.00713511832352246,0.00649267719044787,0.00224551725877391,0.0677045971794004,0.0209780704597812,-0.00933817206136247,0.0144736798577876,-0.00661411431664804,0.0342528972882153,0.00879345155172398,0.0277136455755626,0.00398069543645558,-0.00190935607724345,0.00586683270459,0.0167444665258849,-7.62047184278905e-05,0.0156365922069427,0.0160518652988692,0.0115125052596217,0.0324946465654273,-0.0157322309886278,-0.0156967366956556,0.0646959557099711,0.0165874787269101,0.00224542569292772,0.00532868359782568,0.045978069062454,0.0145735931210982,-0.0148061690708346,0.0411485571163136,0.0203100726772278,0.00451802261942936,0.0940453265351059,-0.00967564325727887,0.00850618034559419,0.0431221387604889,0.00382736294668072,0.00196012418118246,0.0460630070972518,-0.00770083511577901,0.0624219710523827,-0.00433480127959011,0.00123203758001089,0.00811931935323856,-0.0254497568521745,0.0155635646636425,0.0117543175391971,-0.00263445500290258,0.0228551700866199,0.0381643404913664,14,45,31.1,0,-0.229313449251498,0.129704942631401,0.819578729865453,-0.218299459825753,0.20035800090724,0.811409125821631,-0.218314544325157,0.206226999802385,0.783225706084797,-0.149105508037723,0.205143825681564,0.778673887130425,0.039
"33","Finegoldia",0.0189536416540726,0.0138573843759251,0.00462325122889979,0.0254819454685516,0.0439458597671149,0.0261412880322651,0.0273352067136963,0.00584773509218462,0.0255265666149641,0.0391142931704449,0.0172496513691783,0.00523466399778209,0.0809166033687862,0.0207665343133287,0.0283688634756268,0.0108627226890126,0.0142009321110268,-0.000574925299250697,0.0263408942767472,0.0769337728947775,0.0278685172366447,-0.00141953353436338,0.0905956958285386,0.0396959807275724,0.000917291600075177,0.00319117224499537,0.0342447311306469,0.0371211891663889,0.00904984364977847,0.00103112242744034,0.0461810750777394,0.0516250975838078,0.0347330178998677,0.00285822678219747,0.0129772304210519,0.0095872417013176,0.0113092713078853,0.0199016303216963,0.0105526947373391,0.0289435546805578,0.00375530254774741,0.0342864157324569,0.0417121819109006,0.00768350834981923,0.0264896419061038,0.0166183381615636,-0.002272785187589,0.061980675569203,0.0440888459247182,0.0359779737212383,0.0329075844421891,0.00479773110971157,0.0377420133756528,0.0234206866531591,0.00731948197932815,0.108677327139582,0.00109728292959223,0.0736111083185839,0.00414508248790917,0.0383131615772034,0.0406886081785155,0.0632648040099067,0.00673576736767065,-0.000417271758773529,-0.00853362005961124,0.0176813220667218,0.0412174063163632,0.0224824383725315,0.0189602094738909,0.0541191961951697,0.00987582179812722,0.0338299573263651,0.0301213550850103,0.0193819444685152,-0.00986278634762478,0.0551874743244217,0.0223112395281137,-0.000489092425498848,0.0645649812319127,0.00784068040147117,0.0231575250877251,0.0242568447084538,0.0367592013874535,0.0188685395137667,0.0179539116607709,0.0121286921310981,0.0367092842500209,-0.0066045807558377,0.0905430883837545,0.0103668855800311,0.0545050197423074,0.00324016915049399,0.00807918714732792,0.0111485077650714,0.0388786531718116,0.0833276335860424,0.0218035421148278,-0.00730778836585482,0.0315374265054067,-0.00804992672354252,0.0221522620749719,0.0230132325597321,12,45,26.7,0,0.245268178742687,0.104392443385084,0.819578729865453,0.219414169550089,0.218416654230785,0.795895481666406,0.196511811562412,0.272639004889495,0.787484562223686,0.13698169539435,0.267034282491569,0.77817177380632,0.038
"52","Neisseria",-0.0215205387740913,0.0115885747811189,-0.0126675436244075,0.0180132902839409,0.0441760028212755,0.0540946127654888,-0.0253716815272474,-0.00704629296964691,-0.0152557167244707,0.0784947106358568,0.0213222400796783,-0.00888943328080382,0.0440971335792917,-0.00850330256848318,0.0248381344123521,-0.00690770619231462,0.0250432979428502,-0.0282169212548379,0.0856839964540413,-0.0335730149228954,0.00171679902870234,-0.0189432257726789,0.0334331654349698,-0.00646742318513589,0.062487798306476,-0.0213998010705674,0.0585624676187341,0.00903060822407046,0.013372827330893,0.00592741857109643,-0.0105766694871711,-0.030156605291568,-0.0174027493910436,-0.00428598356424466,0.123604713090122,-0.0223806434039796,-0.00195362846136789,-0.00555524307414616,0.0221364463107456,0.05581672897344,-0.0102490834349874,-0.0182859955395273,0.0709538186085433,0.00179380921219645,-0.00370161347239708,-0.0105271508850087,-0.00778015306398473,-0.0196276886067048,-0.00964249091819392,0.0553887029685141,0.0396210540556285,0.00499457338156035,-0.0128421446248801,0.0088548333608139,-0.00762432749729963,-0.0436411398508271,0.0139149771210933,0.0588744064485739,0.00483179166051535,-0.0118544072170242,-0.0115981791843357,0.0214422984681388,0.0579188337932626,-0.0299281462364462,-0.0181850984759583,-0.00544682969837836,0.00583388877324601,-0.015972937478889,-0.0225600343300161,0.0405302072746944,-0.0228942036833876,0.0129771996529186,0.0134714202736699,0.0226018473606187,0.0169268546720541,0.0144278546993581,-0.0357709468723061,0.00395960165325468,0.0843995625588418,-0.0155587180654678,0.0379996711457833,0.0413967974458297,-0.005138864129975,-0.0241797423881087,-0.0273614651815396,-0.00808827618485669,-0.00471993767764309,0.0284591738478461,-0.0251976216452432,-0.0114992449543377,-0.00311038344580402,0.00956047112099962,-0.00372876451370284,-0.0117335589399782,0.00977185521517617,0.0143269226438779,0.0816111450768466,0.0267628083103139,-0.0197053980476266,-0.0192541867481595,0.0184675525202989,0.0413577786931951,12,45,26.7,0.7,0.223134778292905,0.140653854246816,0.819578729865453,0.182688002073202,0.277471409668047,0.876975740029204,0.151414672219783,0.388428847655121,0.85167232062971,0.106095215726619,0.375809267832544,0.841651570023492,0.734
"64","Romboutsia",0.035684690496335,-0.000131355629576427,0,0.00281276392197555,-0.0020072056168408,0.00367937284692179,0.0132293089775089,0,0.00914152103957034,0.00176029409181402,0,-0.00157197916855543,0.0374845828770681,0.0183996715219901,0.00799896558366384,0.011415494521023,0.00637141621172957,0.00218735938441701,-2.11394590056386e-05,-0.00369388406595286,0.0109491442815868,0,0.0180598599521909,0.0101988032908469,0.00181487986876799,0.0121802211344,0.000177321587972724,0.00850121846373557,0.0180891855157905,0.0024964383489621,0.00153874258203113,0.0116060459945982,0.00426272747226757,0.00680122311752074,0.00700173496761181,-0.00127742759974183,0.00664561071928795,0.000743834851177161,0.00170271188392483,-0.00109905676623685,0.00673791250207785,-0.00101249511463802,0.000724607148516924,0,0.00912444437681229,0.0268301764231173,0.00843539522968654,0,0.0052840007136954,0.0152554479497138,0,0,0.00445469452455811,0.0252072104490988,0.0119522208305206,-0.000848046280800852,0.00266023803869931,8.6380020400577e-05,0.00667253262440085,0.0176330596943304,0.00138613917083719,0.00157818310047087,0.00141612545573319,0.00639824239901178,0.00536517345428163,0,0.00522314441372151,0.000336135727160691,0.0128697710165104,0.0248737084851444,0,0.00404561264713906,0.00133506812999619,-0.000610220468365166,0.03441287078355,0.00704956897420138,0,0.00225883979990308,0.0242781536870388,0.0110570349794074,0.00980243355963356,0.00595148769026911,0.0102874116480637,0,0.0110024213099442,0.00348010899845616,-0.00694751663449028,0.0126359809700688,0.000311443685235125,0.00398147235674423,0.00103792931702503,0.00326981640350301,-0.000880876044573057,2.81593464233586e-05,0.00269418321757272,-0.000344068264437492,0.0102709367043036,0.0110809072222959,0,0.0258454792415115,0.00937348415456613,0.0100608082154174,3,45,6.7,0,0.302259745690957,0.0435873270088187,0.819578729865453,0.171044989560198,0.332102445807905,0.843564101169353,0.12437512461384,0.454402614156913,0.861409174198872,0.0850405632612052,0.442851208456236,0.854407278682442,0.002
"27","Enhydrobacter",-0.00974404721806341,-0.0288735688012628,0.0251745695080207,0.0821823987861668,-0.085338975277191,-0.0357062780922438,0.0404016604771646,0.0854634830555108,-0.07146803620602,-0.0319358602610152,-0.0395804551587537,0.0137745760162484,-0.013853637885917,-0.00982215355386171,0.0875154598372875,0.0773891695435115,-0.00955363753507125,-0.0200274756772602,-0.00286677191205882,-0.00536626152649606,-0.0119968483574179,-0.0653440219684988,-0.029004988118553,0.0437526725149057,-0.00538353829218159,0.0742710091838345,-0.0170043329434899,0.00194742270801307,-0.0460989502731277,0.0379830713674595,-0.0303498617184972,-0.0255480866049688,0.0158925007021875,-0.0195751868692986,0.0260730394800273,-0.0200702810512859,0.0304583311612906,-0.0254427918898295,0.0950372154188286,0.0170200280516623,-0.00464614034508443,-0.00292852554585568,-0.00244924960723203,-0.00445413983315684,-0.0648239928032009,-0.026195049680481,0.118371947512631,0.0193890759564787,-0.0280625802832513,0.0158819643889542,0.0248297268737782,0.0298499574693216,0.073245827967522,-0.0384972458008496,-0.0215900476768688,-0.0190372058577965,0.0308825705809905,-0.0181806778944676,0.0831262311861114,-0.0157918661075506,-0.077453940150653,0.0102691824347004,-0.0254079520499979,-0.0239348935910638,0.107861233669247,-0.0120673526272352,-0.000912797988023485,-0.0131278785641713,0.0179977851064346,0.0124127921417332,-0.0106731533865794,-0.0615008181806187,-0.0348911920960346,0.0248634828036765,0.0144581024274453,-0.0242043104884039,-0.0302528000772933,0.0308250792464845,-0.0352360372591377,0.0634045439181664,-0.0390664797913096,0.0142771241854321,0.0244916456056983,-0.0245017569818486,0.0264521726255816,0.00717048064671327,-0.035573370231713,0.03997744926931,-0.0289697659243864,0.0385931897275744,0.0368037974450467,0.00664211183321233,-0.0497231355292899,-0.0144887047104109,-0.0174736052117198,0.103002108912879,0.028659375426501,-0.0271592655268366,-0.0128336729064213,-0.0245259144543771,0.00877127680122689,0.0465527784911438,27,45,60,0.7,0.15417572752289,0.311920386058176,0.846687508829616,0.0866706678267505,0.581674075828351,0.937868014614154,0.149897262139407,0.338592837055619,0.881320794262698,0.0977334205658051,0.360971645895192,0.873637691993594,0.738
