"","FP","TP","TN","FN","accuracy"
"B1.F1",5,5,5,5,0.5
"B1.F2",6,5,4,5,0.45
"B1.F3",6,4,4,6,0.4
"B1.F4",6,5,4,5,0.45
"B1.F5",6,6,4,4,0.5
"B1.F11",6,9,4,1,0.65
"B1.F21",0,4,10,6,0.7
"B1.F31",5,6,5,4,0.55
"B1.F41",6,7,4,3,0.55
"B1.F51",6,5,4,5,0.45
"B1.F12",6,3,4,7,0.35
"B1.F22",8,5,2,5,0.35
"B1.F32",3,5,7,5,0.6
"B1.F42",5,3,5,7,0.4
"B1.F52",8,7,2,3,0.45
"B1.F13",6,3,4,7,0.35
"B1.F23",4,3,6,7,0.45
"B1.F33",7,7,3,3,0.5
"B1.F43",6,5,4,5,0.45
"B1.F53",6,3,4,7,0.35
"B1.F14",3,6,7,4,0.65
"B1.F24",7,6,3,4,0.45
"B1.F34",5,7,5,3,0.6
"B1.F44",6,6,4,4,0.5
"B1.F54",1,4,9,6,0.65
"B1.F15",6,5,4,5,0.45
"B1.F25",5,6,5,4,0.55
"B1.F35",7,2,3,8,0.25
"B1.F45",5,5,5,5,0.5
"B1.F55",5,4,5,6,0.45
"B1.F16",1,6,9,4,0.75
"B1.F26",2,8,8,2,0.8
"B1.F36",3,5,7,5,0.6
"B1.F46",6,4,4,6,0.4
"B1.F56",2,5,8,5,0.65
"B1.F17",4,5,6,5,0.55
"B1.F27",5,7,5,3,0.6
"B1.F37",6,6,4,4,0.5
"B1.F47",4,4,6,6,0.5
"B1.F57",5,6,5,4,0.55
"B1.F18",2,4,8,6,0.6
"B1.F28",5,4,5,6,0.45
"B1.F38",6,4,4,6,0.4
"B1.F48",4,4,6,6,0.5
"B1.F58",4,3,6,7,0.45
"B1.F19",7,5,3,5,0.4
"B1.F29",3,5,7,5,0.6
"B1.F39",2,5,8,5,0.65
"B1.F49",3,5,7,5,0.6
"B1.F59",1,5,9,5,0.7
"B1.F110",8,4,2,6,0.3
"B1.F210",6,4,4,6,0.4
"B1.F310",3,6,7,4,0.65
"B1.F410",3,5,7,5,0.6
"B1.F510",6,6,4,4,0.5
"B1.F111",4,5,6,5,0.55
"B1.F211",5,6,5,4,0.55
"B1.F311",2,4,8,6,0.6
"B1.F411",5,8,5,2,0.65
"B1.F511",3,3,7,7,0.5
"B1.F112",8,6,2,4,0.4
"B1.F212",3,5,7,5,0.6
"B1.F312",2,6,8,4,0.7
"B1.F412",8,3,2,7,0.25
"B1.F512",8,5,2,5,0.35
"B1.F113",4,6,6,4,0.6
"B1.F213",6,4,4,6,0.4
"B1.F313",3,4,7,6,0.55
"B1.F413",4,5,6,5,0.55
"B1.F513",3,3,7,7,0.5
"B1.F114",6,4,4,6,0.4
"B1.F214",5,2,5,8,0.35
"B1.F314",7,4,3,6,0.35
"B1.F414",8,6,2,4,0.4
"B1.F514",7,6,3,4,0.45
"B1.F115",4,5,6,5,0.55
"B1.F215",7,3,3,7,0.3
"B1.F315",5,5,5,5,0.5
"B1.F415",3,4,7,6,0.55
"B1.F515",3,5,7,5,0.6
"B1.F116",3,6,7,4,0.65
"B1.F216",3,4,7,6,0.55
"B1.F316",5,5,5,5,0.5
"B1.F416",6,9,4,1,0.65
"B1.F516",5,7,5,3,0.6
"B1.F117",3,3,7,7,0.5
"B1.F217",4,4,6,6,0.5
"B1.F317",4,6,6,4,0.6
"B1.F417",7,8,3,2,0.55
"B1.F517",6,4,4,6,0.4
"B1.F118",3,3,7,7,0.5
"B1.F218",3,4,7,6,0.55
"B1.F318",5,6,5,4,0.55
"B1.F418",5,7,5,3,0.6
"B1.F518",2,8,8,2,0.8
"B1.F119",7,4,3,6,0.35
"B1.F219",6,3,4,7,0.35
"B1.F319",7,5,3,5,0.4
"B1.F419",5,7,5,3,0.6
"B1.F519",1,3,9,7,0.6
