"","FP","TP","TN","FN","accuracy"
"B1.F1",3,5,7,5,0.6
"B1.F2",6,5,4,5,0.45
"B1.F3",7,3,3,7,0.3
"B1.F4",6,7,4,3,0.55
"B1.F5",4,2,6,8,0.4
"B1.F11",4,9,6,1,0.75
"B1.F21",3,5,7,5,0.6
"B1.F31",5,6,5,4,0.55
"B1.F41",7,6,3,4,0.45
"B1.F51",2,4,8,6,0.6
"B1.F12",4,2,6,8,0.4
"B1.F22",3,5,7,5,0.6
"B1.F32",4,5,6,5,0.55
"B1.F42",5,6,5,4,0.55
"B1.F52",5,6,5,4,0.55
"B1.F13",6,8,4,2,0.6
"B1.F23",5,5,5,5,0.5
"B1.F33",3,3,7,7,0.5
"B1.F43",3,5,7,5,0.6
"B1.F53",7,7,3,3,0.5
"B1.F14",2,5,8,5,0.65
"B1.F24",3,7,7,3,0.7
"B1.F34",5,6,5,4,0.55
"B1.F44",6,5,4,5,0.45
"B1.F54",5,7,5,3,0.6
"B1.F15",5,5,5,5,0.5
"B1.F25",3,4,7,6,0.55
"B1.F35",7,8,3,2,0.55
"B1.F45",3,5,7,5,0.6
"B1.F55",6,3,4,7,0.35
"B1.F16",7,6,3,4,0.45
"B1.F26",6,5,4,5,0.45
"B1.F36",7,4,3,6,0.35
"B1.F46",3,2,7,8,0.45
"B1.F56",3,5,7,5,0.6
"B1.F17",3,6,7,4,0.65
"B1.F27",4,2,6,8,0.4
"B1.F37",5,4,5,6,0.45
"B1.F47",4,4,6,6,0.5
"B1.F57",5,8,5,2,0.65
"B1.F18",5,3,5,7,0.4
"B1.F28",5,6,5,4,0.55
"B1.F38",1,5,9,5,0.7
"B1.F48",5,5,5,5,0.5
"B1.F58",4,4,6,6,0.5
"B1.F19",6,3,4,7,0.35
"B1.F29",3,6,7,4,0.65
"B1.F39",4,5,6,5,0.55
"B1.F49",3,6,7,4,0.65
"B1.F59",6,7,4,3,0.55
"B1.F110",6,7,4,3,0.55
"B1.F210",3,5,7,5,0.6
"B1.F310",3,0,7,10,0.35
"B1.F410",6,4,4,6,0.4
"B1.F510",4,5,6,5,0.55
"B1.F111",5,9,5,1,0.7
"B1.F211",5,2,5,8,0.35
"B1.F311",3,3,7,7,0.5
"B1.F411",6,5,4,5,0.45
"B1.F511",7,4,3,6,0.35
"B1.F112",3,5,7,5,0.6
"B1.F212",7,5,3,5,0.4
"B1.F312",7,7,3,3,0.5
"B1.F412",7,4,3,6,0.35
"B1.F512",4,3,6,7,0.45
"B1.F113",4,3,6,7,0.45
"B1.F213",5,4,5,6,0.45
"B1.F313",8,6,2,4,0.4
"B1.F413",8,4,2,6,0.3
"B1.F513",4,3,6,7,0.45
"B1.F114",5,5,5,5,0.5
"B1.F214",3,4,7,6,0.55
"B1.F314",6,2,4,8,0.3
"B1.F414",4,6,6,4,0.6
"B1.F514",7,6,3,4,0.45
"B1.F115",1,3,9,7,0.6
"B1.F215",8,5,2,5,0.35
"B1.F315",5,7,5,3,0.6
"B1.F415",5,5,5,5,0.5
"B1.F515",5,6,5,4,0.55
"B1.F116",7,4,3,6,0.35
"B1.F216",3,4,7,6,0.55
"B1.F316",2,5,8,5,0.65
"B1.F416",6,5,4,5,0.45
"B1.F516",3,9,7,1,0.8
"B1.F117",3,6,7,4,0.65
"B1.F217",8,6,2,4,0.4
"B1.F317",7,6,3,4,0.45
"B1.F417",4,5,6,5,0.55
"B1.F517",5,4,5,6,0.45
"B1.F118",5,7,5,3,0.6
"B1.F218",3,3,7,7,0.5
"B1.F318",4,5,6,5,0.55
"B1.F418",4,5,6,5,0.55
"B1.F518",4,5,6,5,0.55
"B1.F119",3,5,7,5,0.6
"B1.F219",3,6,7,4,0.65
"B1.F319",2,7,8,3,0.75
"B1.F419",5,6,5,4,0.55
"B1.F519",3,8,7,2,0.75
