feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g629	age_at_first_dose	age_at_first_dose	0.00011766750815246	1.37853238140752e-05	281	12	9.69977920844674e-16	1.11336481223122e-11
g723	age_at_first_dose	age_at_first_dose	9.400196920024e-05	1.113676603357e-05	281	17	1.85282877721954e-15	1.11336481223122e-11
g83	breastfed_child	nonexclusive	0.00132977491194964	0.000189015129504816	281	65	1.59198038902716e-11	6.37747343844279e-08
g1333	breastfed_child	nonexclusive	-0.00196096526487601	0.000324308244189321	281	281	4.82780538261921e-09	9.67009418138628e-06
g184	breastfed_child	nonexclusive	0.00095655507895662	0.000157541561460191	281	45	4.20606131502065e-09	9.67009418138628e-06
g1913	breastfed_child	nonexclusive	0.000589157175823554	9.63623153837332e-05	281	38	3.3341912409956e-09	9.67009418138628e-06
g2341	breastfed_child	nonexclusive	-0.00326362941514955	0.000545743441900521	281	280	6.93548630072124e-09	1.19072391945811e-05
g2145	breastfed_child	nonexclusive	-0.00225051119623232	0.00039536181290167	281	281	3.22084563241503e-08	4.83851535129548e-05
g798	breastfed_child	nonexclusive	0.00126272601159926	0.000223641425742256	281	126	4.09703739914776e-08	5.47091060699531e-05
g2090	breastfed_child	nonexclusive	-0.0016899812492029	0.000302158600528156	281	281	5.39893270614846e-08	6.48843732624922e-05
g1938	breastfed_child	nonexclusive	-0.00179515067427653	0.000323297249991533	281	281	6.64925831307848e-08	6.6592322005481e-05
g1517	breastfed_child	nonexclusive	0.00252922266798037	0.000454255956490275	281	280	6.14866440965157e-08	6.6592322005481e-05
g940	breastfed_child	nonexclusive	0.000678023503471334	0.000122542081066356	281	22	7.35524393984221e-08	6.79964012838644e-05
g352	breastfed_child	nonexclusive	0.000691231991027835	0.000126144927385689	281	152	9.65934427361342e-08	8.29185710573472e-05
g2352	breastfed_child	nonexclusive	-0.00385207450084745	0.000705403068710122	281	278	1.06313402419096e-07	8.51782980181796e-05
g182	breastfed_child	nonexclusive	0.00159191575716352	0.000292610423353511	281	191	1.17915597008636e-07	8.85693528031118e-05
g1419	breastfed_child	nonexclusive	0.00174977076299377	0.000323738822606647	281	254	1.41089251260696e-07	9.97418012735907e-05
g2214	breastfed_child	nonexclusive	0.000573647849733592	0.00010737553122545	281	35	1.9301201001032e-07	0.000128867685350223
g897	breastfed_child	nonexclusive	-0.0017982923939891	0.000337414285015808	281	281	2.05766171857336e-07	0.000130152518599025
g2316	breastfed_child	nonexclusive	0.000648390613618671	0.000121929733119566	281	35	2.18324342658782e-07	0.000131191097503662
g1277	breastfed_child	nonexclusive	-0.00209692464171269	0.000397484858059714	281	281	2.69283349318907e-07	0.00015410701391022
g2168	breastfed_child	nonexclusive	0.00176686049337267	0.000336868562014058	281	221	3.13103183830294e-07	0.000171039730148749
g1052	breastfed_child	nonexclusive	0.00121821282356879	0.000237077748249552	281	227	5.27064185447965e-07	0.000275402494813637
g2043	breastfed_child	nonexclusive	-0.00130762511200303	0.00025533586865406	281	281	5.73031885501564e-07	0.000286945716664908
g1565	breastfed_child	nonexclusive	0.000654526825151527	0.000128344930080179	281	62	6.35602360678301e-07	0.000305546766825273
g312	breastfed_child	nonexclusive	-0.00218886334816735	0.000430778819146622	281	281	6.95087317283879e-07	0.000321290745350679
g2174	breastfed_child	nonexclusive	0.00219189587179366	0.00043598917659486	281	281	8.99329374366737e-07	0.000400301497079238
g2103	breastfed_child	nonexclusive	0.00181207428702728	0.00036167492092626	281	236	9.76054346435699e-07	0.000418936469123723
g1571	breastfed_child	nonexclusive	0.000878100719942487	0.00017595376826664	281	238	1.0718916345216e-06	0.00044420667805795
g2259	breastfed_child	nonexclusive	-0.00292647680864841	0.000587893310576576	281	280	1.1379445119311e-06	0.00045503454031444
g2012	breastfed_child	nonexclusive	0.00113112949544604	0.000227529172602385	281	126	1.17374527789546e-06	0.00045503454031444
g1712	breastfed_child	nonexclusive	0.00189728252441285	0.000382542323758339	281	268	1.24044489216181e-06	0.000465864584812519
g577	breastfed_child	nonexclusive	-0.00223222343655344	0.000452946585563094	281	281	1.43847274172313e-06	0.000523865618485713
g1804	age_at_first_dose	age_at_first_dose	0.000123535685537646	2.52005449625058e-05	281	36	1.62595189938887e-06	0.000574726174319279
g1660	breastfed_child	nonexclusive	0.00111562600344554	0.000228250949528126	281	158	1.73907152056088e-06	0.000597147472402876
g319	breastfed_child	nonexclusive	0.00228635683025958	0.000469309828178992	281	280	1.87357796922393e-06	0.000625462778725923
g945	breastfed_child	nonexclusive	-0.0016701832507449	0.00034386183384678	281	281	2.00534219158537e-06	0.000634215854170341
g1037	breastfed_child	nonexclusive	-0.00372206424342146	0.000765850978575562	281	268	1.97846921556526e-06	0.000634215854170341
