"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,6,5,0.55
"B1.F2",2,6,8,4,0.7
"B1.F3",2,4,8,6,0.6
"B1.F4",6,7,3,3,0.526315789473684
"B1.F5",6,6,4,3,0.526315789473684
"B1.F11",4,7,6,3,0.65
"B1.F21",5,4,5,6,0.45
"B1.F31",4,4,5,5,0.5
"B1.F41",4,5,6,5,0.55
"B1.F51",5,6,5,4,0.55
"B1.F12",4,5,6,4,0.578947368421053
"B1.F22",5,2,5,8,0.35
"B1.F32",8,3,2,7,0.25
"B1.F42",3,4,7,6,0.55
"B1.F52",5,8,4,2,0.631578947368421
"B1.F13",4,7,6,3,0.65
"B1.F23",1,2,9,8,0.55
"B1.F33",5,6,5,4,0.55
"B1.F43",6,9,4,1,0.65
"B1.F53",4,7,5,2,0.666666666666667
"B1.F14",4,4,6,6,0.5
"B1.F24",3,6,6,4,0.631578947368421
"B1.F34",6,3,4,6,0.368421052631579
"B1.F44",5,5,5,5,0.5
"B1.F54",7,6,3,4,0.45
"B1.F15",2,6,8,4,0.7
"B1.F25",5,7,5,3,0.6
"B1.F35",5,5,4,5,0.473684210526316
"B1.F45",4,5,6,4,0.578947368421053
"B1.F55",8,2,2,8,0.2
"B1.F16",6,7,4,3,0.55
"B1.F26",2,5,8,5,0.65
"B1.F36",4,3,6,6,0.473684210526316
"B1.F46",7,4,3,6,0.35
"B1.F56",6,8,3,2,0.578947368421053
"B1.F17",3,4,6,6,0.526315789473684
"B1.F27",4,4,6,6,0.5
"B1.F37",3,5,7,4,0.631578947368421
"B1.F47",7,6,3,4,0.45
"B1.F57",7,8,3,2,0.55
"B1.F18",2,4,8,6,0.6
"B1.F28",6,3,3,6,0.333333333333333
"B1.F38",5,6,5,4,0.55
"B1.F48",6,7,4,3,0.55
"B1.F58",3,5,7,5,0.6
"B1.F19",6,7,4,3,0.55
"B1.F29",5,6,4,3,0.555555555555556
"B1.F39",3,3,7,7,0.5
"B1.F49",5,5,5,5,0.5
"B1.F59",5,5,5,5,0.5
"B1.F110",4,5,6,4,0.578947368421053
"B1.F210",7,7,2,3,0.473684210526316
"B1.F310",7,4,3,6,0.35
"B1.F410",3,3,7,7,0.5
"B1.F510",3,5,7,5,0.6
"B1.F111",8,6,2,4,0.4
"B1.F211",5,5,4,5,0.473684210526316
"B1.F311",6,4,4,5,0.421052631578947
"B1.F411",9,4,1,6,0.25
"B1.F511",1,3,9,7,0.6
"B1.F112",5,4,5,6,0.45
"B1.F212",3,4,7,6,0.55
"B1.F312",6,7,3,3,0.526315789473684
"B1.F412",6,5,4,5,0.45
"B1.F512",5,6,5,3,0.578947368421053
"B1.F113",7,6,3,4,0.45
"B1.F213",7,6,3,3,0.473684210526316
"B1.F313",4,5,5,5,0.526315789473684
"B1.F413",4,2,6,8,0.4
"B1.F513",5,7,5,3,0.6
"B1.F114",4,5,5,5,0.526315789473684
"B1.F214",4,7,6,3,0.65
"B1.F314",5,4,5,5,0.473684210526316
"B1.F414",4,7,6,3,0.65
"B1.F514",6,3,4,7,0.35
"B1.F115",4,2,6,8,0.4
"B1.F215",6,5,4,4,0.473684210526316
"B1.F315",4,5,5,5,0.526315789473684
"B1.F415",5,5,5,5,0.5
"B1.F515",3,2,7,8,0.45
"B1.F116",6,4,3,5,0.388888888888889
"B1.F216",4,7,6,3,0.65
"B1.F316",5,3,5,7,0.4
"B1.F416",4,7,6,3,0.65
"B1.F516",4,7,6,3,0.65
"B1.F117",4,1,6,9,0.35
"B1.F217",6,4,4,5,0.421052631578947
"B1.F317",5,5,5,5,0.5
"B1.F417",6,6,3,4,0.473684210526316
"B1.F517",6,7,4,3,0.55
"B1.F118",7,3,3,6,0.315789473684211
"B1.F218",4,2,5,8,0.368421052631579
"B1.F318",7,6,3,4,0.45
"B1.F418",8,6,2,4,0.4
"B1.F518",6,4,4,6,0.4
"B1.F119",6,4,4,5,0.421052631578947
"B1.F219",7,5,3,5,0.4
"B1.F319",6,3,4,7,0.35
"B1.F419",6,4,3,6,0.368421052631579
"B1.F519",7,5,3,5,0.4
