"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"1195","RSV48",0.35309953069214,0.601171560973656,"Staphylococcus (RSV48)","India",226,198,289,0.782006920415225,0.685121107266436,0.00617480968858132,0.010786183905576,"Malawi",30,17,81,0.37037037037037,0.209876543209877,0.000765432098765432,0.00171390493419466,9.24859358901787e-12,1.61816636826073e-14,5.98846434888907e-10,1,1.84470965981723e-12,1,0.411636550044855,0.475244564056559,TRUE,TRUE,1,1,"1","1",0.892,0.0730711566857535
"484","RSV19",0.305274887376587,0.529015988424376,"Klebsiella (RSV19)","India",207,157,289,0.716262975778547,0.543252595155709,0.0288185467128028,0.0647385036498765,"Malawi",24,13,81,0.296296296296296,0.160493827160494,0.00228444444444444,0.00863034182405309,1.73409165700114e-11,2.85014533438231e-10,8.9825947832659e-10,1,8.12291420298958e-09,1,0.41996667948225,0.382758767995216,TRUE,TRUE,2,1,"1","1",0.892,0.0730711566857535
"965","RSV359",0.251630527128668,0.435540153373707,"Corynebacterium_1 (RSV359)","India",26,0,289,0.0899653979238754,0,1.06574394463668e-05,4.7637778487815e-05,"Malawi",41,6,81,0.506172839506173,0.0740740740740741,0.000269135802469136,0.000637056115132066,3.18135687187438e-15,9.48604311654471e-05,8.23971429815463e-13,1,0.000360469638428699,1,-0.416207441582297,-0.0740740740740741,FALSE,FALSE,3,1,"2","2",0.892,0.0730711566857535
"673","RSV25",0.23603653436279,0.406069961137357,"Enterococcus (RSV25)","India",134,84,289,0.463667820069204,0.290657439446367,0.0165240138408305,0.0534922337088897,"Malawi",8,3,81,0.0987654320987654,0.037037037037037,0.000794074074074074,0.00551587567340349,3.85900354630153e-10,1.93618758029598e-07,1.11053546499122e-08,1,3.67875640256237e-06,1,0.364902387970439,0.25362040240933,TRUE,TRUE,4,1,"1","1",0.892,0.0730711566857535
"514","RSV2",0.206884158659075,0.366895777349902,"Escherichia/Shigella (RSV2)","India",248,209,289,0.858131487889273,0.72318339100346,0.115495640138408,0.158654072448635,"Malawi",78,74,81,0.962962962962963,0.91358024691358,0.230043950617284,0.238237006160247,0.0103489822154622,0.000183772012079984,0.017655858316162,1,0.000654687793034943,1,-0.10483147507369,-0.19039685591012,FALSE,FALSE,5,1,"2","2",0.892,0.0730711566857535
"816","RSV3",0.194736235467332,0.340637215444203,"Streptococcus (RSV3)","India",264,231,289,0.913494809688581,0.799307958477509,0.0732910726643599,0.109634933956459,"Malawi",69,43,81,0.851851851851852,0.530864197530864,0.0202098765432099,0.0397681664303821,0.139787135239205,3.15894799437376e-06,0.177474843269383,0,4.00133412620676e-05,1,0.0616429578367295,0.268443760946644,TRUE,TRUE,6,1,"ns","1",0.892,0.0730711566857535
"151","RSV12",0.191356038307295,0.330409459602404,"Collinsella (RSV12)","India",58,41,289,0.200692041522491,0.141868512110727,0.00745121107266436,0.0370717793459585,"Malawi",54,45,81,0.666666666666667,0.555555555555556,0.0449130864197531,0.0921933780246984,1.05849056927238e-14,2.73043353923852e-13,1.37074528720773e-12,1,1.55634711736596e-11,1,-0.465974625144175,-0.413687043444829,FALSE,FALSE,7,1,"2","2",0.892,0.0730711566857535
"1228","RSV5",0.185596163727823,0.332284876047494,"Bifidobacterium (RSV5)","India",140,110,289,0.484429065743945,0.380622837370242,0.0840728027681661,0.166005152909373,"Malawi",12,10,81,0.148148148148148,0.123456790123457,0.0171679012345679,0.0849524103059479,2.02918217361509e-08,6.68509625518251e-06,3.50372121977539e-07,1,5.41351426581649e-05,1,0.336280917595796,0.257166047246785,TRUE,TRUE,8,1,"1","1",0.892,0.0730711566857535
"557","RSV212",0.148067144469252,0.26431760613024,"Staphylococcus (RSV212)","India",98,90,289,0.339100346020761,0.311418685121107,0.00315889273356401,0.00769552964697569,"Malawi",2,0,81,0.0246913580246914,0,8.39506172839506e-06,5.53953244896051e-05,2.24947540737192e-10,7.98203555389102e-12,7.28267663136659e-09,1,3.03317351047859e-10,1,0.31440898799607,0.311418685121107,TRUE,TRUE,9,1,"1","1",0.892,0.0730711566857535
"128","RSV116",0.144880577450595,0.256667682958319,"Veillonella (RSV116)","India",24,12,289,0.0830449826989619,0.041522491349481,0.000795294117647059,0.00604416247299822,"Malawi",35,15,81,0.432098765432099,0.185185185185185,0.000567407407407407,0.00135456430059427,4.4142734060351e-12,7.25780557927847e-05,3.81098937387697e-10,1,0.000344745765015727,1,-0.349053782733137,-0.143662693835704,FALSE,FALSE,10,1,"2","2",0.892,0.0730711566857535
