"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"540","RSV3",0.48173663431606,0.813003995796865,"Streptococcus (RSV3)","India",273,264,289,0.944636678200692,0.913494809688581,0.0708899653979239,0.0845697039942754,"UK",44,26,53,0.830188679245283,0.490566037735849,0.0110203773584906,0.0372476565066781,0.00738995804470578,6.42728242024234e-12,0.0180926559025555,1,4.3092790902707e-10,1,0.114447998955409,0.422928771952732,TRUE,TRUE,1,1,"1","1",0.94,0.0497468338163091
"1","RSV1",0.390374121436545,0.652490289995523,"Bifidobacterium (RSV1)","India",218,200,289,0.754325259515571,0.692041522491349,0.328316816608997,0.295104081179369,"UK",14,12,53,0.264150943396226,0.226415094339623,0.0281222641509434,0.0749642981343455,1.55032980802658e-11,2.75237145662849e-10,1.10073416369887e-09,1,8.14701951162033e-09,1,0.490174316119345,0.465626428151727,TRUE,TRUE,2,1,"1","1",0.94,0.0497468338163091
"312","RSV19",0.361347519299072,0.632868184979782,"Klebsiella (RSV19)","India",224,142,289,0.775086505190311,0.491349480968858,0.0151364705882353,0.0452452567188601,"UK",12,10,53,0.226415094339623,0.188679245283019,0.00586188679245283,0.0249405712920044,3.17096767614855e-14,3.67771058474753e-05,4.50277410013095e-12,1,0.000340188229089147,1,0.548671410850689,0.302670235685839,TRUE,TRUE,3,1,"1","1",0.94,0.0497468338163091
"1065","RSV8",0.271457061899412,0.482058321900759,"Staphylococcus (RSV8)","India",168,95,289,0.581314878892734,0.328719723183391,0.00257536332179931,0.00846483259885077,"UK",7,2,53,0.132075471698113,0.0377358490566038,7.92452830188679e-05,0.000282787287935131,5.47336284507813e-10,1.74862328423159e-06,2.59072508000365e-08,1,3.23495307582844e-05,1,0.44923940719462,0.290983874126787,TRUE,TRUE,4,1,"1","1",0.94,0.0497468338163091
"541","RSV30",0.237352357965674,0.417236073722537,"Rothia (RSV30)","India",164,98,289,0.567474048442907,0.339100346020761,0.00217716262975779,0.00530176846588201,"UK",7,3,53,0.132075471698113,0.0566037735849057,0.00306792452830189,0.019065562324868,3.01552295202775e-09,6.40051781909842e-06,1.07051064796985e-07,1,9.47276637226567e-05,1,0.435398576744793,0.282496572435856,TRUE,TRUE,5,1,"1","1",0.94,0.0497468338163091
"987","RSV7",0.183984629164908,0.331543016334311,"Staphylococcus (RSV7)","India",185,72,289,0.640138408304498,0.249134948096886,0.00227916955017301,0.0109112428957558,"UK",16,5,53,0.30188679245283,0.0943396226415094,0.000412830188679245,0.00152100722872718,6.80514484921484e-06,0.0119462085082099,7.43331206606544e-05,1,0.0282784353815746,1,0.338251615851668,0.154795325455376,TRUE,TRUE,6,1,"1","1",0.94,0.0497468338163091
"808","RSV5",0.181666201319063,0.319460945024294,"Bifidobacterium (RSV5)","India",197,152,289,0.681660899653979,0.525951557093426,0.0675677508650519,0.144914677294162,"UK",15,15,53,0.283018867924528,0.283018867924528,0.00479396226415094,0.0114138792602594,7.2428966590892e-08,0.00152135452306978,1.58229434706256e-06,1,0.00643315626898079,1,0.398642031729451,0.242932689168897,TRUE,TRUE,7,1,"1","1",0.94,0.0497468338163091
"471","RSV26",0.178630942990987,0.319870041486645,"Klebsiella (RSV26)","India",204,125,289,0.705882352941177,0.432525951557093,0.0103446366782007,0.0295788556580149,"UK",15,14,53,0.283018867924528,0.264150943396226,0.0101939622641509,0.042579528050444,1.18771298865498e-08,0.0228703314599002,3.06645898889105e-07,1,0.0470112368897948,1,0.422863485016648,0.168375008160867,TRUE,TRUE,8,1,"1","1",0.94,0.0497468338163091
"807","RSV497",0.176479001213611,0.301452191604381,"Escherichia/Shigella (RSV497)","India",1,1,289,0.00346020761245675,0.00346020761245675,1.17647058823529e-05,2e-04,"UK",20,20,53,0.377358490566038,0.377358490566038,0.00138716981132075,0.00220742486356883,3.43027086775396e-17,3.43027086775396e-17,9.74196926442124e-15,1,5.07680088427586e-15,1,-0.373898282953581,-0.373898282953581,FALSE,FALSE,9,1,"3","3",0.94,0.0497468338163091
"523","RSV29",0.148774116118489,0.265102092857276,"Klebsiella (RSV29)","India",182,114,289,0.629757785467128,0.394463667820069,0.00795916955017301,0.0251288079342584,"UK",12,11,53,0.226415094339623,0.207547169811321,0.00437509433962264,0.015715781830651,5.50414982558795e-08,0.0124273867895548,1.30264879205582e-06,1,0.0282784353815746,1,0.403342691127505,0.186916498008748,TRUE,TRUE,10,1,"1","1",0.94,0.0497468338163091
"960","RSV671",0.146284282820383,0.258971759802235,"Dolosigranulum (RSV671)","India",129,6,289,0.44636678200692,0.0207612456747405,0.000135086505190311,0.000313420991934671,"UK",2,0,53,0.0377358490566038,0,6.79245283018868e-06,4.41924804300486e-05,7.52145342341564e-10,0.595606153085075,3.05156110321434e-08,1,NA,NA,0.408630932950317,0.0207612456747405,TRUE,TRUE,11,1,"1","ns",0.94,0.0497468338163091
"335","RSV2",0.140206673509867,0.249494939417492,"Escherichia/Shigella (RSV2)","India",273,251,289,0.944636678200692,0.868512110726644,0.113550588235294,0.140244361344365,"UK",46,41,53,0.867924528301887,0.773584905660377,0.198027924528302,0.211979609409077,0.0657345041895731,0.0892521619793056,0.0987756570890939,1,0.122308518267937,0,0.0767121498988053,0.0949272050662662,TRUE,TRUE,12,1,"1","ns",0.94,0.0497468338163091
"1137","RSV9",0.137666883099488,0.243550295397649,"Bacteroides (RSV9)","India",7,3,289,0.0242214532871972,0.0103806228373702,0.000722352941176471,0.010409705940985,"UK",18,16,53,0.339622641509434,0.30188679245283,0.0484905660377358,0.120059441726798,3.57147456659515e-11,8.73502518298115e-12,2.02859755382604e-09,1,4.3092790902707e-10,1,-0.315401188222237,-0.29150616961546,FALSE,FALSE,13,1,"3","3",0.94,0.0497468338163091
"266","RSV17",0.131556687114165,0.247257100714843,"Streptococcus (RSV17)","India",134,103,289,0.463667820069204,0.356401384083045,0.00592844290657439,0.0192074386811996,"UK",6,3,53,0.113207547169811,0.0566037735849057,0.00441358490566038,0.0252182338714196,5.95596371758439e-07,3.05594640189549e-06,8.90259839891562e-06,1,5.02533408311703e-05,1,0.350460272899393,0.299797610498139,TRUE,TRUE,14,1,"1","1",0.94,0.0497468338163091
"902","RSV6",0.130222786630733,0.235627286182782,"Bifidobacterium (RSV6)","India",95,86,289,0.328719723183391,0.29757785467128,0.0153919723183391,0.0510863431609152,"UK",32,30,53,0.60377358490566,0.566037735849057,0.0645766037735849,0.133013719230869,0.000301429830050002,0.000245568625914707,0.0015258322803582,1,0.00165200711978984,1,-0.275053861722269,-0.268459881177776,FALSE,FALSE,15,1,"3","3",0.94,0.0497468338163091
"879","RSV57",0.127782454360634,0.221787614275686,"Klebsiella (RSV57)","India",18,1,289,0.0622837370242214,0.00346020761245675,6.20069204152249e-05,0.000885988219420519,"UK",20,13,53,0.377358490566038,0.245283018867925,0.00835471698113207,0.0327242324117402,9.14073767941432e-09,9.36097648855769e-11,2.59596950095367e-07,1,3.46356130076635e-09,1,-0.315074753541816,-0.241822811255468,FALSE,FALSE,16,1,"3","3",0.94,0.0497468338163091
"862","RSV556",0.117410607224055,0.207050990997708,"Atopobium (RSV556)","India",5,1,289,0.0173010380622837,0.00346020761245675,9.55017301038062e-06,8.49354641136791e-05,"UK",19,2,53,0.358490566037736,0.0377358490566038,0.000203018867924528,0.000645068824311556,4.30316848436516e-13,0.0638061429232907,4.07366616519902e-11,1,NA,NA,-0.341189527975452,-0.034275641444147,FALSE,FALSE,17,1,"3","ns",0.94,0.0497468338163091
"214","RSV15",0.113797381664024,0.221523907109585,"Veillonella (RSV15)","India",135,83,289,0.467128027681661,0.28719723183391,0.00604442906574394,0.0210453376278647,"UK",39,25,53,0.735849056603774,0.471698113207547,0.00855849056603774,0.0232430899074763,0.000311613634721041,0.010083286173572,0.0015258322803582,1,0.025293667011672,1,-0.268721028922113,-0.184500881373637,FALSE,FALSE,18,1,"3","3",0.94,0.0497468338163091
"449","RSV25",0.112540700805976,0.227581556840305,"Enterococcus (RSV25)","India",105,57,289,0.363321799307958,0.197231833910035,0.00504387543252595,0.0539370473220194,"UK",3,0,53,0.0566037735849057,0,4.52830188679245e-06,2.30856297073317e-05,1.62844024675261e-06,3.45208671494693e-05,2.11195460765443e-05,1,0.000340188229089147,1,0.306718025723053,0.197231833910035,TRUE,TRUE,19,1,"1","1",0.94,0.0497468338163091
"291","RSV18",0.108476545559321,0.205921639079951,"Haemophilus (RSV18)","India",42,10,289,0.145328719723183,0.0346020761245675,0.000155017301038062,0.00077373378845316,"UK",23,10,53,0.433962264150943,0.188679245283019,0.00493358490566038,0.0193434830105188,5.94721922541067e-06,0.000193061797922706,6.75604104006652e-05,1,0.00142865730462802,1,-0.28863354442776,-0.154077169158451,FALSE,FALSE,20,1,"3","3",0.94,0.0497468338163091
"1063","RSV792",0.10749053219823,0.204088665463894,"Corynebacterium_1 (RSV792)","India",103,2,289,0.356401384083045,0.0069204152249135,8.37370242214533e-05,0.000192937490001447,"UK",2,0,53,0.0377358490566038,0,3.77358490566038e-06,2.25513444162034e-05,4.30404238921119e-07,1,7.19028257962339e-06,1,NA,NA,0.318665535026441,0.0069204152249135,TRUE,TRUE,21,0,"1","ns",0.94,0.0497468338163091
