"","tax_id","mean","sd","taxonomy","group1_country","group1_present","group1_present_strict","group1_n","group1_prev","group1_prev_strict","group1_mean","group1_sd","group2_country","group2_present","group2_present_strict","group2_n","group2_prev","group2_prev_strict","group2_mean","group2_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_group1","enriched_group1_strict","rf_rank","rf_top20","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"1","RSV1",0.404764869557063,0.677734578423422,"Bifidobacterium (RSV1)","Malawi",57,56,61,0.934426229508197,0.918032786885246,0.26015868852459,0.227142670932283,"UK",27,24,55,0.490909090909091,0.436363636363636,0.0509076363636364,0.122866992674006,6.39529243269663e-08,1.65545549624974e-08,5.77175142050871e-06,1,1.32436439699979e-06,1,0.443517138599106,0.48166915052161,TRUE,TRUE,1,1,"3","3",0.932,0.050010099990003
"694","RSV3",0.350612829974678,0.587804134967609,"Streptococcus (RSV3)","Malawi",58,52,61,0.950819672131147,0.852459016393443,0.0348013114754098,0.0475164212834332,"UK",39,20,55,0.709090909090909,0.363636363636364,0.00321672727272727,0.00773731196852735,0.000716259897097349,5.19112406478301e-08,0.00783544917733767,1,2.7685995012176e-06,1,0.241728763040238,0.488822652757079,TRUE,TRUE,2,1,"3","3",0.932,0.050010099990003
"1452","RSV87",0.314726922089355,0.528893996343837,"Acinetobacter (RSV87)","Malawi",35,16,61,0.573770491803279,0.262295081967213,0.00489311475409836,0.0184210686933,"UK",0,0,55,0,0,0,0,3.06568590840894e-13,1.33827395808384e-05,1.10671261293563e-10,1,0.000356873055489023,1,0.573770491803279,0.262295081967213,TRUE,TRUE,3,1,"3","3",0.932,0.050010099990003
"1177","RSV6",0.292969163363747,0.492352555737924,"Bifidobacterium (RSV6)","Malawi",9,9,61,0.147540983606557,0.147540983606557,0.00682885245901639,0.0295707829959664,"UK",37,37,55,0.672727272727273,0.672727272727273,0.0483309090909091,0.0778930763640424,6.000550107303e-09,6.000550107303e-09,1.08309929436819e-06,1,9.6008801716848e-07,1,-0.525186289120715,-0.525186289120715,FALSE,FALSE,4,1,"3","3",0.932,0.050010099990003
"1388","RSV8",0.204196122646268,0.345322208571489,"Staphylococcus (RSV8)","Malawi",30,11,61,0.491803278688525,0.180327868852459,0.000870819672131148,0.00221630796226665,"UK",3,0,55,0.0545454545454545,0,1.30909090909091e-05,5.86538094267488e-05,8.51871509814834e-08,0.000684103145483076,6.1505123008631e-06,1,0.00841973102133017,1,0.43725782414307,0.180327868852459,TRUE,TRUE,5,1,"3","3",0.932,0.050010099990003
"340","RSV17",0.198201164726054,0.341944265544574,"Streptococcus (RSV17)","Malawi",37,32,61,0.60655737704918,0.524590163934426,0.0111744262295082,0.0214020373270545,"UK",8,5,55,0.145454545454545,0.0909090909090909,0.00202836363636364,0.00927870256807499,3.94392156872048e-07,3.55151097547115e-07,2.03393669472585e-05,1,1.42060439018846e-05,1,0.461102831594635,0.433681073025335,TRUE,TRUE,6,1,"3","3",0.932,0.050010099990003
"548","RSV24",0.189443851368282,0.328230318960996,"Enterococcus (RSV24)","Malawi",17,6,61,0.278688524590164,0.0983606557377049,0.000350819672131148,0.00113220477400213,"UK",37,18,55,0.672727272727273,0.327272727272727,0.00492145454545455,0.0170927872397364,3.36399630243358e-05,0.00283100816753269,0.000714354508928542,1,0.0215695860383443,1,-0.394038748137109,-0.228912071535022,FALSE,FALSE,7,1,"3","3",0.932,0.050010099990003
"830","RSV359",0.156177495643274,0.265235411144767,"Corynebacterium_1 (RSV359)","Malawi",23,7,61,0.377049180327869,0.114754098360656,0.000267540983606557,0.000650847283002971,"UK",0,0,55,0,0,0,0,3.47302230191474e-08,0.0137086117278223,4.17920350330407e-06,1,0.056240458370553,1,0.377049180327869,0.114754098360656,TRUE,TRUE,8,1,"3","3",0.932,0.050010099990003
"267","RSV15",0.146005012743179,0.259623949231337,"Veillonella (RSV15)","Malawi",25,19,61,0.409836065573771,0.311475409836066,0.00432852459016393,0.0129279585699709,"UK",43,33,55,0.781818181818182,0.6,0.0147810909090909,0.0326244342464201,6.33163087112919e-05,0.00266450356528402,0.00120300986551455,1,0.0213160285222722,1,-0.371982116244411,-0.288524590163934,FALSE,FALSE,9,1,"3","3",0.932,0.050010099990003
"1123","RSV556",0.139445802254017,0.241438024541952,"Atopobium (RSV556)","Malawi",1,1,61,0.0163934426229508,0.0163934426229508,3.86885245901639e-05,0.000302167036641634,"UK",21,4,55,0.381818181818182,0.0727272727272727,0.000410181818181818,0.00188170479334377,2.69376350217795e-07,0.188492795737337,1.62074770714373e-05,1,0.279248586277536,0,-0.365424739195231,-0.0563338301043219,FALSE,FALSE,10,1,"3","ns",0.932,0.050010099990003
"695","RSV30",0.131425587242944,0.229910792028425,"Rothia (RSV30)","Malawi",38,29,61,0.622950819672131,0.475409836065574,0.00699803278688525,0.0140781919790471,"UK",11,8,55,0.2,0.145454545454545,0.003464,0.0150625866648805,4.80535306668924e-06,0.000144698475285638,0.000192748050786091,1,0.00330739372081459,1,0.422950819672131,0.329955290611028,TRUE,TRUE,11,1,"3","3",0.932,0.050010099990003
"153","RSV126",0.124632196513913,0.215915463898528,"Haemophilus (RSV126)","Malawi",3,0,61,0.0491803278688525,0,5.9016393442623e-06,2.71647473256749e-05,"UK",21,10,55,0.381818181818182,0.181818181818182,0.00116945454545455,0.00321562816752567,7.94114211067369e-06,0.000358560139272092,0.000260613845632109,1,0.00521542020759406,1,-0.332637853949329,-0.181818181818182,FALSE,FALSE,12,1,"3","3",0.932,0.050010099990003
"439","RSV20",0.118378292806404,0.209351143213707,"Veillonella (RSV20)","Malawi",40,30,61,0.655737704918033,0.491803278688525,0.0124990163934426,0.0255485551910421,"UK",23,13,55,0.418181818181818,0.236363636363636,0.002616,0.00853811532677636,0.0150050328804354,0.00675043704353326,0.0622622628716917,1,0.0372437905850111,1,0.237555886736215,0.255439642324888,TRUE,TRUE,13,1,"3","3",0.932,0.050010099990003
"383","RSV18",0.117780987073835,0.205841109202492,"Haemophilus (RSV18)","Malawi",13,0,61,0.213114754098361,0,5.57377049180328e-05,0.000142973878924245,"UK",26,16,55,0.472727272727273,0.290909090909091,0.00475054545454545,0.0135125466276212,0.00551235874758298,1.71199116177355e-06,0.0349116054013589,1,5.47837171767535e-05,1,-0.259612518628912,-0.290909090909091,FALSE,FALSE,14,1,"3","3",0.932,0.050010099990003
"59","RSV108",0.103396083638082,0.180239311877884,"Lactobacillus (RSV108)","Malawi",1,1,61,0.0163934426229508,0.0163934426229508,2.09836065573771e-05,0.000163887206314107,"UK",19,11,55,0.345454545454545,0.2,0.00124145454545455,0.00399970342334872,1.69633003719944e-06,0.00137824855535306,7.65468929286247e-05,1,0.0137824855535306,1,-0.329061102831595,-0.183606557377049,FALSE,FALSE,15,1,"3","3",0.932,0.050010099990003
