"","FP","TP","TN","FN","accuracy"
"B1.F1",3,8,7,2,0.75
"B1.F2",4,6,5,3,0.611111111111111
"B1.F3",3,3,7,7,0.5
"B1.F4",4,7,5,2,0.666666666666667
"B1.F5",5,8,5,2,0.65
"B1.F11",5,4,5,5,0.473684210526316
"B1.F21",5,3,5,7,0.4
"B1.F31",7,6,3,3,0.473684210526316
"B1.F41",4,6,5,4,0.578947368421053
"B1.F51",2,7,7,3,0.736842105263158
"B1.F12",5,6,4,3,0.555555555555556
"B1.F22",5,6,5,4,0.55
"B1.F32",4,5,6,5,0.55
"B1.F42",2,8,7,2,0.789473684210526
"B1.F52",6,7,4,2,0.578947368421053
"B1.F13",6,8,3,2,0.578947368421053
"B1.F23",2,2,7,8,0.473684210526316
"B1.F33",3,6,7,4,0.65
"B1.F43",3,8,7,1,0.789473684210526
"B1.F53",5,6,5,3,0.578947368421053
"B1.F14",6,5,3,5,0.421052631578947
"B1.F24",5,4,4,5,0.444444444444444
"B1.F34",7,8,3,2,0.55
"B1.F44",0,6,10,3,0.842105263157895
"B1.F54",5,3,5,7,0.4
"B1.F15",3,4,6,5,0.555555555555556
"B1.F25",3,5,6,4,0.611111111111111
"B1.F35",6,8,4,2,0.6
"B1.F45",5,6,5,4,0.55
"B1.F55",5,7,5,3,0.6
"B1.F16",6,8,3,2,0.578947368421053
"B1.F26",3,4,7,6,0.55
"B1.F36",6,6,4,3,0.526315789473684
"B1.F46",5,4,4,6,0.421052631578947
"B1.F56",5,4,5,5,0.473684210526316
"B1.F17",5,6,5,4,0.55
"B1.F27",4,5,6,4,0.578947368421053
"B1.F37",4,10,6,0,0.8
"B1.F47",5,6,4,4,0.526315789473684
"B1.F57",4,6,5,3,0.611111111111111
"B1.F18",3,4,6,6,0.526315789473684
"B1.F28",3,8,7,2,0.75
"B1.F38",6,8,4,1,0.631578947368421
"B1.F48",3,7,6,2,0.722222222222222
"B1.F58",4,4,6,6,0.5
"B1.F19",8,8,2,1,0.526315789473684
"B1.F29",5,4,5,6,0.45
"B1.F39",2,6,7,4,0.684210526315789
"B1.F49",4,8,5,1,0.722222222222222
"B1.F59",5,5,5,5,0.5
"B1.F110",3,1,6,8,0.388888888888889
"B1.F210",5,9,5,1,0.7
"B1.F310",5,4,4,6,0.421052631578947
"B1.F410",5,7,5,2,0.631578947368421
"B1.F510",6,7,4,3,0.55
"B1.F111",4,6,5,3,0.611111111111111
"B1.F211",5,5,5,5,0.5
"B1.F311",4,4,5,5,0.5
"B1.F411",5,4,5,6,0.45
"B1.F511",6,5,4,5,0.45
"B1.F112",3,4,7,5,0.578947368421053
"B1.F212",8,8,1,2,0.473684210526316
"B1.F312",4,6,5,3,0.611111111111111
"B1.F412",4,5,6,5,0.55
"B1.F512",4,3,6,7,0.45
"B1.F113",5,5,5,5,0.5
"B1.F213",5,7,4,3,0.578947368421053
"B1.F313",3,5,6,4,0.611111111111111
"B1.F413",5,5,5,4,0.526315789473684
"B1.F513",7,6,3,4,0.45
"B1.F114",4,6,6,3,0.631578947368421
"B1.F214",4,4,6,6,0.5
"B1.F314",4,8,6,2,0.7
"B1.F414",4,6,5,4,0.578947368421053
"B1.F514",4,4,5,5,0.5
"B1.F115",4,8,5,2,0.684210526315789
"B1.F215",3,8,7,2,0.75
"B1.F315",4,4,6,5,0.526315789473684
"B1.F415",4,5,5,5,0.526315789473684
"B1.F515",6,6,4,3,0.526315789473684
"B1.F116",4,5,5,4,0.555555555555556
"B1.F216",6,5,4,5,0.45
"B1.F316",5,5,4,5,0.473684210526316
"B1.F416",4,3,6,7,0.45
"B1.F516",6,7,4,2,0.578947368421053
"B1.F117",6,4,3,5,0.388888888888889
"B1.F217",4,3,6,7,0.45
"B1.F317",6,6,4,3,0.526315789473684
"B1.F417",7,7,3,3,0.5
"B1.F517",3,8,6,2,0.736842105263158
"B1.F118",1,3,9,7,0.6
"B1.F218",3,7,6,2,0.722222222222222
"B1.F318",5,8,4,1,0.666666666666667
"B1.F418",6,8,4,2,0.6
"B1.F518",6,8,4,2,0.6
"B1.F119",4,5,5,4,0.555555555555556
"B1.F219",5,5,5,4,0.526315789473684
"B1.F319",2,4,8,6,0.6
"B1.F419",6,8,3,2,0.578947368421053
"B1.F519",4,6,6,4,0.6
