"","FP","TP","TN","FN","accuracy"
"B1.F1",0,1,3,3,0.571428571428571
"B1.F2",3,2,1,2,0.375
"B1.F3",2,3,2,0,0.714285714285714
"B1.F4",1,2,3,2,0.625
"B1.F5",1,1,3,3,0.5
"B1.F11",2,2,2,2,0.5
"B1.F21",2,1,2,3,0.375
"B1.F31",3,2,1,2,0.375
"B1.F41",0,1,4,3,0.625
"B1.F51",1,0,2,3,0.333333333333333
"B1.F12",1,4,3,0,0.875
"B1.F22",1,2,2,2,0.571428571428571
"B1.F32",2,0,2,4,0.25
"B1.F42",2,3,2,0,0.714285714285714
"B1.F52",0,0,4,4,0.5
"B1.F13",1,3,3,1,0.75
"B1.F23",1,2,2,2,0.571428571428571
"B1.F33",2,2,2,1,0.571428571428571
"B1.F43",2,3,2,1,0.625
"B1.F53",3,1,1,3,0.25
"B1.F14",3,2,1,1,0.428571428571429
"B1.F24",2,2,2,2,0.5
"B1.F34",2,2,1,2,0.428571428571429
"B1.F44",2,2,2,2,0.5
"B1.F54",1,0,3,4,0.375
"B1.F15",1,3,3,1,0.75
"B1.F25",2,1,1,2,0.333333333333333
"B1.F35",0,2,4,2,0.75
"B1.F45",2,4,2,0,0.75
"B1.F55",3,2,1,2,0.375
"B1.F16",0,3,3,1,0.857142857142857
"B1.F26",1,1,3,2,0.571428571428571
"B1.F36",0,2,4,2,0.75
"B1.F46",1,1,3,3,0.5
"B1.F56",1,3,3,1,0.75
"B1.F17",2,1,2,2,0.428571428571429
"B1.F27",2,1,2,3,0.375
"B1.F37",2,3,1,1,0.571428571428571
"B1.F47",2,0,2,4,0.25
"B1.F57",0,1,4,3,0.625
"B1.F18",0,0,4,4,0.5
"B1.F28",3,4,1,0,0.625
"B1.F38",2,1,2,2,0.428571428571429
"B1.F48",1,2,3,2,0.625
"B1.F58",1,0,2,4,0.285714285714286
"B1.F19",1,2,3,2,0.625
"B1.F29",1,1,3,3,0.5
"B1.F39",1,1,3,3,0.5
"B1.F49",2,0,2,3,0.285714285714286
"B1.F59",1,2,2,2,0.571428571428571
"B1.F110",2,3,2,0,0.714285714285714
"B1.F210",1,0,3,4,0.375
"B1.F310",2,3,2,1,0.625
"B1.F410",1,3,2,1,0.714285714285714
"B1.F510",2,2,2,2,0.5
"B1.F111",1,2,3,2,0.625
"B1.F211",1,1,2,2,0.5
"B1.F311",3,2,1,2,0.375
"B1.F411",1,0,3,4,0.375
"B1.F511",1,2,3,2,0.625
"B1.F112",2,0,2,3,0.285714285714286
"B1.F212",2,3,2,1,0.625
"B1.F312",2,0,2,4,0.25
"B1.F412",1,3,2,1,0.714285714285714
"B1.F512",2,4,2,0,0.75
"B1.F113",0,1,3,3,0.571428571428571
"B1.F213",1,3,3,1,0.75
"B1.F313",2,2,2,2,0.5
"B1.F413",2,1,2,2,0.428571428571429
"B1.F513",1,4,3,0,0.875
"B1.F114",1,2,3,2,0.625
"B1.F214",2,1,2,3,0.375
"B1.F314",1,1,3,3,0.5
"B1.F414",1,1,2,3,0.428571428571429
"B1.F514",2,2,2,1,0.571428571428571
"B1.F115",1,2,3,2,0.625
"B1.F215",2,2,2,2,0.5
"B1.F315",1,0,2,3,0.333333333333333
"B1.F415",1,4,3,0,0.875
"B1.F515",1,2,3,2,0.625
"B1.F116",0,1,4,3,0.625
"B1.F216",1,1,3,3,0.5
"B1.F316",3,2,1,1,0.428571428571429
"B1.F416",2,3,1,1,0.571428571428571
"B1.F516",1,2,3,2,0.625
"B1.F117",2,2,1,2,0.428571428571429
"B1.F217",2,1,2,2,0.428571428571429
"B1.F317",4,4,0,0,0.5
"B1.F417",2,1,2,3,0.375
"B1.F517",2,2,2,2,0.5
"B1.F118",3,1,1,3,0.25
"B1.F218",2,2,2,2,0.5
"B1.F318",0,1,4,3,0.625
"B1.F418",2,1,2,2,0.428571428571429
"B1.F518",1,3,2,1,0.714285714285714
"B1.F119",3,3,1,1,0.5
"B1.F219",1,2,3,2,0.625
"B1.F319",2,2,2,1,0.571428571428571
"B1.F419",2,1,2,3,0.375
"B1.F519",0,2,3,2,0.714285714285714
