"","FP","TP","TN","FN","accuracy"
"B1.F1",6,5,4,5,0.45
"B1.F2",4,3,6,7,0.45
"B1.F3",5,4,5,6,0.45
"B1.F4",5,5,5,5,0.5
"B1.F5",9,6,1,4,0.35
"B1.F11",4,6,6,4,0.6
"B1.F21",5,5,5,5,0.5
"B1.F31",4,4,6,6,0.5
"B1.F41",5,4,5,6,0.45
"B1.F51",2,4,8,6,0.6
"B1.F12",3,5,7,5,0.6
"B1.F22",7,4,3,6,0.35
"B1.F32",6,6,4,4,0.5
"B1.F42",7,8,3,2,0.55
"B1.F52",6,7,4,3,0.55
"B1.F13",8,4,2,6,0.3
"B1.F23",5,6,5,4,0.55
"B1.F33",6,6,4,4,0.5
"B1.F43",7,5,3,5,0.4
"B1.F53",4,4,6,6,0.5
"B1.F14",5,6,5,4,0.55
"B1.F24",3,7,7,3,0.7
"B1.F34",4,5,6,5,0.55
"B1.F44",5,9,5,1,0.7
"B1.F54",5,6,5,4,0.55
"B1.F15",6,4,4,6,0.4
"B1.F25",6,5,4,5,0.45
"B1.F35",7,3,3,7,0.3
"B1.F45",4,7,6,3,0.65
"B1.F55",6,7,4,3,0.55
"B1.F16",9,8,1,2,0.45
"B1.F26",6,7,4,3,0.55
"B1.F36",6,6,4,4,0.5
"B1.F46",5,5,5,5,0.5
"B1.F56",4,7,6,3,0.65
"B1.F17",8,7,2,3,0.45
"B1.F27",5,5,5,5,0.5
"B1.F37",6,5,4,5,0.45
"B1.F47",4,6,6,4,0.6
"B1.F57",5,6,5,4,0.55
"B1.F18",8,7,2,3,0.45
"B1.F28",6,5,4,5,0.45
"B1.F38",5,4,5,6,0.45
"B1.F48",4,5,6,5,0.55
"B1.F58",4,3,6,7,0.45
"B1.F19",4,7,6,3,0.65
"B1.F29",6,6,4,4,0.5
"B1.F39",3,6,7,4,0.65
"B1.F49",6,6,4,4,0.5
"B1.F59",3,5,7,5,0.6
"B1.F110",7,8,3,2,0.55
"B1.F210",5,7,5,3,0.6
"B1.F310",4,4,6,6,0.5
"B1.F410",4,6,6,4,0.6
"B1.F510",6,5,4,5,0.45
"B1.F111",6,5,4,5,0.45
"B1.F211",5,6,5,4,0.55
"B1.F311",5,7,5,3,0.6
"B1.F411",1,4,9,6,0.65
"B1.F511",4,9,6,1,0.75
"B1.F112",5,3,5,7,0.4
"B1.F212",2,7,8,3,0.75
"B1.F312",5,5,5,5,0.5
"B1.F412",4,3,6,7,0.45
"B1.F512",7,6,3,4,0.45
"B1.F113",4,5,6,5,0.55
"B1.F213",3,5,7,5,0.6
"B1.F313",5,3,5,7,0.4
"B1.F413",4,3,6,7,0.45
"B1.F513",4,4,6,6,0.5
"B1.F114",5,2,5,8,0.35
"B1.F214",5,2,5,8,0.35
"B1.F314",7,4,3,6,0.35
"B1.F414",6,5,4,5,0.45
"B1.F514",5,5,5,5,0.5
"B1.F115",5,6,5,4,0.55
"B1.F215",1,6,9,4,0.75
"B1.F315",6,5,4,5,0.45
"B1.F415",8,8,2,2,0.5
"B1.F515",5,5,5,5,0.5
"B1.F116",3,3,7,7,0.5
"B1.F216",3,3,7,7,0.5
"B1.F316",4,5,6,5,0.55
"B1.F416",7,8,3,2,0.55
"B1.F516",4,7,6,3,0.65
"B1.F117",4,6,6,4,0.6
"B1.F217",6,6,4,4,0.5
"B1.F317",3,7,7,3,0.7
"B1.F417",5,7,5,3,0.6
"B1.F517",6,8,4,2,0.6
"B1.F118",5,0,5,10,0.25
"B1.F218",8,6,2,4,0.4
"B1.F318",6,5,4,5,0.45
"B1.F418",4,6,6,4,0.6
"B1.F518",4,6,6,4,0.6
"B1.F119",4,8,6,2,0.7
"B1.F219",6,6,4,4,0.5
"B1.F319",5,5,5,5,0.5
"B1.F419",5,6,5,4,0.55
"B1.F519",3,4,7,6,0.55
