"","FP","TP","TN","FN","accuracy"
"B1.F1",5,5,2,2,0.5
"B1.F2",2,4,5,3,0.642857142857143
"B1.F3",5,4,2,3,0.428571428571429
"B1.F4",2,3,5,4,0.571428571428571
"B1.F5",3,4,4,3,0.571428571428571
"B1.F11",3,2,4,5,0.428571428571429
"B1.F21",4,3,3,4,0.428571428571429
"B1.F31",2,2,5,5,0.5
"B1.F41",5,3,2,4,0.357142857142857
"B1.F51",3,5,4,2,0.642857142857143
"B1.F12",2,6,5,1,0.785714285714286
"B1.F22",1,3,6,4,0.642857142857143
"B1.F32",1,3,6,4,0.642857142857143
"B1.F42",1,5,6,2,0.785714285714286
"B1.F52",5,3,2,4,0.357142857142857
"B1.F13",3,3,4,4,0.5
"B1.F23",5,6,2,1,0.571428571428571
"B1.F33",3,5,4,2,0.642857142857143
"B1.F43",3,3,4,4,0.5
"B1.F53",1,4,6,3,0.714285714285714
"B1.F14",3,3,4,4,0.5
"B1.F24",4,1,3,6,0.285714285714286
"B1.F34",4,5,3,2,0.571428571428571
"B1.F44",3,6,4,1,0.714285714285714
"B1.F54",5,4,2,3,0.428571428571429
"B1.F15",3,2,4,5,0.428571428571429
"B1.F25",5,4,2,3,0.428571428571429
"B1.F35",2,4,5,3,0.642857142857143
"B1.F45",3,5,4,2,0.642857142857143
"B1.F55",1,5,6,2,0.785714285714286
"B1.F16",1,4,6,3,0.714285714285714
"B1.F26",3,4,4,3,0.571428571428571
"B1.F36",2,6,5,1,0.785714285714286
"B1.F46",3,4,4,3,0.571428571428571
"B1.F56",2,2,5,5,0.5
"B1.F17",3,5,4,2,0.642857142857143
"B1.F27",2,4,5,3,0.642857142857143
"B1.F37",1,1,6,6,0.5
"B1.F47",4,6,3,1,0.642857142857143
"B1.F57",3,6,4,1,0.714285714285714
"B1.F18",4,3,3,4,0.428571428571429
"B1.F28",2,5,5,2,0.714285714285714
"B1.F38",1,1,6,6,0.5
"B1.F48",3,3,4,4,0.5
"B1.F58",1,2,6,5,0.571428571428571
"B1.F19",4,6,3,1,0.642857142857143
"B1.F29",2,2,5,5,0.5
"B1.F39",3,5,4,2,0.642857142857143
"B1.F49",1,4,6,3,0.714285714285714
"B1.F59",2,3,5,4,0.571428571428571
"B1.F110",4,3,3,4,0.428571428571429
"B1.F210",5,4,2,3,0.428571428571429
"B1.F310",2,3,5,4,0.571428571428571
"B1.F410",5,3,2,4,0.357142857142857
"B1.F510",2,3,5,4,0.571428571428571
"B1.F111",2,5,5,2,0.714285714285714
"B1.F211",4,3,3,4,0.428571428571429
"B1.F311",5,4,2,3,0.428571428571429
"B1.F411",3,4,4,3,0.571428571428571
"B1.F511",0,2,7,5,0.642857142857143
"B1.F112",6,5,1,2,0.428571428571429
"B1.F212",2,1,5,6,0.428571428571429
"B1.F312",2,4,5,3,0.642857142857143
"B1.F412",3,4,4,3,0.571428571428571
"B1.F512",1,3,6,4,0.642857142857143
"B1.F113",2,2,5,5,0.5
"B1.F213",3,4,4,3,0.571428571428571
"B1.F313",3,5,4,2,0.642857142857143
"B1.F413",3,2,4,5,0.428571428571429
"B1.F513",4,3,3,4,0.428571428571429
"B1.F114",1,3,6,4,0.642857142857143
"B1.F214",3,2,4,5,0.428571428571429
"B1.F314",5,4,2,3,0.428571428571429
"B1.F414",2,4,5,3,0.642857142857143
"B1.F514",1,6,6,1,0.857142857142857
"B1.F115",5,6,2,1,0.571428571428571
"B1.F215",6,4,1,3,0.357142857142857
"B1.F315",3,3,4,4,0.5
"B1.F415",2,5,5,2,0.714285714285714
"B1.F515",2,1,5,6,0.428571428571429
"B1.F116",2,6,5,1,0.785714285714286
"B1.F216",2,3,5,4,0.571428571428571
"B1.F316",3,2,4,5,0.428571428571429
"B1.F416",2,3,5,4,0.571428571428571
"B1.F516",2,4,5,3,0.642857142857143
"B1.F117",4,4,3,3,0.5
"B1.F217",1,4,6,3,0.714285714285714
"B1.F317",7,3,0,4,0.214285714285714
"B1.F417",2,4,5,3,0.642857142857143
"B1.F517",1,3,6,4,0.642857142857143
"B1.F118",1,2,6,5,0.571428571428571
"B1.F218",5,6,2,1,0.571428571428571
"B1.F318",2,3,5,4,0.571428571428571
"B1.F418",4,4,3,3,0.5
"B1.F518",1,7,6,0,0.928571428571429
"B1.F119",4,3,3,4,0.428571428571429
"B1.F219",5,5,2,2,0.5
"B1.F319",2,4,5,3,0.642857142857143
"B1.F419",4,4,3,3,0.5
"B1.F519",4,3,3,4,0.428571428571429
