"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,3,4,0.466666666666667
"B1.F2",5,4,2,3,0.428571428571429
"B1.F3",3,4,4,3,0.571428571428571
"B1.F4",6,4,2,3,0.4
"B1.F5",5,2,2,5,0.285714285714286
"B1.F11",3,4,4,3,0.571428571428571
"B1.F21",2,2,5,6,0.466666666666667
"B1.F31",5,3,3,4,0.4
"B1.F41",3,5,4,2,0.642857142857143
"B1.F51",3,2,4,5,0.428571428571429
"B1.F12",3,3,4,4,0.5
"B1.F22",5,0,2,7,0.142857142857143
"B1.F32",7,3,1,5,0.25
"B1.F42",3,1,4,6,0.357142857142857
"B1.F52",7,3,0,4,0.214285714285714
"B1.F13",4,3,3,5,0.4
"B1.F23",4,6,3,1,0.642857142857143
"B1.F33",4,4,4,3,0.533333333333333
"B1.F43",3,3,4,4,0.5
"B1.F53",2,1,5,6,0.428571428571429
"B1.F14",6,6,1,2,0.466666666666667
"B1.F24",6,5,1,2,0.428571428571429
"B1.F34",5,1,3,6,0.266666666666667
"B1.F44",7,2,0,5,0.142857142857143
"B1.F54",2,3,5,4,0.571428571428571
"B1.F15",2,2,5,5,0.5
"B1.F25",3,3,4,4,0.5
"B1.F35",2,4,5,3,0.642857142857143
"B1.F45",4,4,3,3,0.5
"B1.F55",4,5,4,3,0.5625
"B1.F16",6,5,1,2,0.428571428571429
"B1.F26",2,4,5,3,0.642857142857143
"B1.F36",3,3,5,5,0.5
"B1.F46",6,3,1,4,0.285714285714286
"B1.F56",7,4,0,3,0.285714285714286
"B1.F17",4,2,3,5,0.357142857142857
"B1.F27",0,4,7,4,0.733333333333333
"B1.F37",6,1,2,6,0.2
"B1.F47",6,6,1,1,0.5
"B1.F57",2,3,5,4,0.571428571428571
"B1.F18",3,5,4,3,0.6
"B1.F28",4,3,3,4,0.428571428571429
"B1.F38",4,3,3,4,0.428571428571429
"B1.F48",5,2,3,5,0.333333333333333
"B1.F58",5,3,2,4,0.357142857142857
"B1.F19",2,1,5,6,0.428571428571429
"B1.F29",6,4,1,3,0.357142857142857
"B1.F39",5,2,2,5,0.285714285714286
"B1.F49",3,2,4,6,0.4
"B1.F59",4,3,4,4,0.466666666666667
"B1.F110",4,2,3,5,0.357142857142857
"B1.F210",4,4,3,3,0.5
"B1.F310",5,4,3,3,0.466666666666667
"B1.F410",3,3,4,4,0.5
"B1.F510",3,3,4,5,0.466666666666667
"B1.F111",4,0,3,7,0.214285714285714
"B1.F211",2,6,5,1,0.785714285714286
"B1.F311",7,6,1,2,0.4375
"B1.F411",3,2,4,5,0.428571428571429
"B1.F511",4,5,3,2,0.571428571428571
"B1.F112",2,5,5,2,0.714285714285714
"B1.F212",3,5,4,3,0.6
"B1.F312",3,2,4,5,0.428571428571429
"B1.F412",3,2,5,5,0.466666666666667
"B1.F512",2,4,5,3,0.642857142857143
"B1.F113",5,3,2,4,0.357142857142857
"B1.F213",5,1,2,7,0.2
"B1.F313",4,2,3,5,0.357142857142857
"B1.F413",4,2,4,5,0.4
"B1.F513",3,4,4,3,0.571428571428571
"B1.F114",4,2,4,5,0.4
"B1.F214",2,3,5,5,0.533333333333333
"B1.F314",5,4,2,3,0.428571428571429
"B1.F414",3,4,4,3,0.571428571428571
"B1.F514",6,2,1,5,0.214285714285714
"B1.F115",3,0,5,8,0.3125
"B1.F215",3,2,4,5,0.428571428571429
"B1.F315",4,4,3,3,0.5
"B1.F415",5,5,2,2,0.5
"B1.F515",2,5,5,2,0.714285714285714
"B1.F116",1,2,6,5,0.571428571428571
"B1.F216",4,3,3,4,0.428571428571429
"B1.F316",4,5,4,3,0.5625
"B1.F416",6,5,1,2,0.428571428571429
"B1.F516",2,6,5,1,0.785714285714286
"B1.F117",5,2,2,6,0.266666666666667
"B1.F217",2,1,5,6,0.428571428571429
"B1.F317",7,6,0,1,0.428571428571429
"B1.F417",6,4,1,3,0.357142857142857
"B1.F517",5,4,3,3,0.466666666666667
"B1.F118",3,7,4,1,0.733333333333333
"B1.F218",5,2,3,5,0.333333333333333
"B1.F318",3,3,4,4,0.5
"B1.F418",3,5,4,2,0.642857142857143
"B1.F518",5,3,2,4,0.357142857142857
"B1.F119",5,4,3,3,0.466666666666667
"B1.F219",6,4,1,3,0.357142857142857
"B1.F319",3,4,4,3,0.571428571428571
"B1.F419",6,7,1,1,0.533333333333333
"B1.F519",4,4,3,3,0.5
