"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,6,6,0.5
"B1.F2",7,7,3,3,0.5
"B1.F3",8,7,2,3,0.45
"B1.F4",4,3,6,7,0.45
"B1.F5",6,6,4,4,0.5
"B1.F11",7,5,3,5,0.4
"B1.F21",2,4,8,6,0.6
"B1.F31",5,5,5,5,0.5
"B1.F41",6,7,4,3,0.55
"B1.F51",3,6,7,4,0.65
"B1.F12",8,7,2,3,0.45
"B1.F22",5,8,5,2,0.65
"B1.F32",3,8,7,2,0.75
"B1.F42",5,8,5,2,0.65
"B1.F52",5,5,5,5,0.5
"B1.F13",8,6,2,4,0.4
"B1.F23",7,7,3,3,0.5
"B1.F33",5,7,5,3,0.6
"B1.F43",7,6,3,4,0.45
"B1.F53",5,6,5,4,0.55
"B1.F14",6,6,4,4,0.5
"B1.F24",5,3,5,7,0.4
"B1.F34",6,10,4,0,0.7
"B1.F44",4,4,6,6,0.5
"B1.F54",4,6,6,4,0.6
"B1.F15",3,5,7,5,0.6
"B1.F25",3,5,7,5,0.6
"B1.F35",3,6,7,4,0.65
"B1.F45",6,7,4,3,0.55
"B1.F55",4,4,6,6,0.5
"B1.F16",4,7,6,3,0.65
"B1.F26",6,5,4,5,0.45
"B1.F36",7,7,3,3,0.5
"B1.F46",5,5,5,5,0.5
"B1.F56",5,8,5,2,0.65
"B1.F17",7,4,3,6,0.35
"B1.F27",4,4,6,6,0.5
"B1.F37",5,4,5,6,0.45
"B1.F47",7,3,3,7,0.3
"B1.F57",9,7,1,3,0.4
"B1.F18",2,3,8,7,0.55
"B1.F28",5,5,5,5,0.5
"B1.F38",8,6,2,4,0.4
"B1.F48",6,8,4,2,0.6
"B1.F58",6,2,4,8,0.3
"B1.F19",8,5,2,5,0.35
"B1.F29",4,6,6,4,0.6
"B1.F39",7,6,3,4,0.45
"B1.F49",8,7,2,3,0.45
"B1.F59",5,6,5,4,0.55
"B1.F110",8,8,2,2,0.5
"B1.F210",3,7,7,3,0.7
"B1.F310",5,5,5,5,0.5
"B1.F410",8,6,2,4,0.4
"B1.F510",5,8,5,2,0.65
"B1.F111",5,6,5,4,0.55
"B1.F211",8,6,2,4,0.4
"B1.F311",5,8,5,2,0.65
"B1.F411",6,6,4,4,0.5
"B1.F511",9,7,1,3,0.4
"B1.F112",7,6,3,4,0.45
"B1.F212",4,5,6,5,0.55
"B1.F312",4,5,6,5,0.55
"B1.F412",5,6,5,4,0.55
"B1.F512",6,7,4,3,0.55
"B1.F113",6,5,4,5,0.45
"B1.F213",6,2,4,8,0.3
"B1.F313",4,2,6,8,0.4
"B1.F413",5,6,5,4,0.55
"B1.F513",7,8,3,2,0.55
"B1.F114",3,6,7,4,0.65
"B1.F214",5,9,5,1,0.7
"B1.F314",7,6,3,4,0.45
"B1.F414",8,5,2,5,0.35
"B1.F514",9,8,1,2,0.45
"B1.F115",4,6,6,4,0.6
"B1.F215",7,6,3,4,0.45
"B1.F315",4,7,6,3,0.65
"B1.F415",6,6,4,4,0.5
"B1.F515",3,3,7,7,0.5
"B1.F116",8,6,2,4,0.4
"B1.F216",2,5,8,5,0.65
"B1.F316",6,7,4,3,0.55
"B1.F416",5,5,5,5,0.5
"B1.F516",2,5,8,5,0.65
"B1.F117",6,7,4,3,0.55
"B1.F217",5,4,5,6,0.45
"B1.F317",3,2,7,8,0.45
"B1.F417",8,8,2,2,0.5
"B1.F517",7,8,3,2,0.55
"B1.F118",4,7,6,3,0.65
"B1.F218",5,6,5,4,0.55
"B1.F318",8,7,2,3,0.45
"B1.F418",7,4,3,6,0.35
"B1.F518",5,5,5,5,0.5
"B1.F119",6,8,4,2,0.6
"B1.F219",6,6,4,4,0.5
"B1.F319",6,9,4,1,0.65
"B1.F419",4,6,6,4,0.6
"B1.F519",6,5,4,5,0.45
