"","FP","TP","TN","FN","accuracy"
"B1.F1",1,3,5,3,0.666666666666667
"B1.F2",2,3,4,4,0.538461538461538
"B1.F3",6,4,1,2,0.384615384615385
"B1.F4",4,4,3,2,0.538461538461538
"B1.F5",5,4,1,3,0.384615384615385
"B1.F11",1,2,5,5,0.538461538461538
"B1.F21",2,2,4,4,0.5
"B1.F31",4,2,3,4,0.384615384615385
"B1.F41",1,3,5,4,0.615384615384615
"B1.F51",3,2,4,4,0.461538461538462
"B1.F12",3,4,4,2,0.615384615384615
"B1.F22",3,7,3,0,0.769230769230769
"B1.F32",3,2,3,4,0.416666666666667
"B1.F42",2,2,4,4,0.5
"B1.F52",5,3,2,4,0.357142857142857
"B1.F13",1,2,5,4,0.583333333333333
"B1.F23",0,4,6,2,0.833333333333333
"B1.F33",3,3,4,4,0.5
"B1.F43",3,6,4,0,0.769230769230769
"B1.F53",5,5,1,2,0.461538461538462
"B1.F14",3,4,4,2,0.615384615384615
"B1.F24",3,4,3,2,0.583333333333333
"B1.F34",1,4,6,3,0.714285714285714
"B1.F44",4,3,2,3,0.416666666666667
"B1.F54",3,4,3,3,0.538461538461538
"B1.F15",1,5,5,1,0.833333333333333
"B1.F25",3,3,4,4,0.5
"B1.F35",2,4,5,2,0.692307692307692
"B1.F45",3,3,3,4,0.461538461538462
"B1.F55",3,3,3,3,0.5
"B1.F16",2,3,4,3,0.583333333333333
"B1.F26",3,2,3,4,0.416666666666667
"B1.F36",1,3,5,4,0.615384615384615
"B1.F46",4,4,3,2,0.538461538461538
"B1.F56",2,4,5,3,0.642857142857143
"B1.F17",3,6,3,0,0.75
"B1.F27",6,3,1,3,0.307692307692308
"B1.F37",2,5,4,1,0.75
"B1.F47",2,4,5,3,0.642857142857143
"B1.F57",2,5,4,2,0.692307692307692
"B1.F18",3,4,3,3,0.538461538461538
"B1.F28",3,3,3,3,0.5
"B1.F38",4,3,3,3,0.461538461538462
"B1.F48",5,2,2,4,0.307692307692308
"B1.F58",2,4,4,3,0.615384615384615
"B1.F19",3,4,3,3,0.538461538461538
"B1.F29",4,1,2,5,0.25
"B1.F39",3,1,3,5,0.333333333333333
"B1.F49",1,3,6,3,0.692307692307692
"B1.F59",3,4,4,3,0.571428571428571
"B1.F110",4,5,3,1,0.615384615384615
"B1.F210",4,3,3,4,0.428571428571429
"B1.F310",4,2,2,4,0.333333333333333
"B1.F410",5,1,1,5,0.166666666666667
"B1.F510",4,5,2,2,0.538461538461538
"B1.F111",2,4,4,2,0.666666666666667
"B1.F211",3,6,4,1,0.714285714285714
"B1.F311",3,5,4,1,0.692307692307692
"B1.F411",3,5,3,2,0.615384615384615
"B1.F511",3,3,3,3,0.5
"B1.F112",3,3,4,3,0.538461538461538
"B1.F212",1,5,5,2,0.769230769230769
"B1.F312",2,2,4,4,0.5
"B1.F412",1,3,6,4,0.642857142857143
"B1.F512",4,3,2,3,0.416666666666667
"B1.F113",0,3,6,3,0.75
"B1.F213",2,2,4,4,0.5
"B1.F313",2,6,4,1,0.769230769230769
"B1.F413",4,4,3,2,0.538461538461538
"B1.F513",2,2,5,5,0.5
"B1.F114",1,3,5,4,0.615384615384615
"B1.F214",3,5,3,1,0.666666666666667
"B1.F314",3,2,4,4,0.461538461538462
"B1.F414",3,4,4,3,0.571428571428571
"B1.F514",3,3,3,3,0.5
"B1.F115",3,4,3,2,0.583333333333333
"B1.F215",4,3,2,3,0.416666666666667
"B1.F315",3,5,3,2,0.615384615384615
"B1.F415",5,4,2,3,0.428571428571429
"B1.F515",2,3,5,3,0.615384615384615
"B1.F116",2,5,5,1,0.769230769230769
"B1.F216",2,3,4,4,0.538461538461538
"B1.F316",4,4,2,2,0.5
"B1.F416",3,2,4,5,0.428571428571429
"B1.F516",3,3,3,3,0.5
"B1.F117",2,3,5,3,0.615384615384615
"B1.F217",3,4,3,3,0.538461538461538
"B1.F317",3,3,4,4,0.5
"B1.F417",2,3,4,3,0.583333333333333
"B1.F517",4,6,2,0,0.666666666666667
"B1.F118",2,2,4,4,0.5
"B1.F218",2,3,4,4,0.538461538461538
"B1.F318",2,6,4,0,0.833333333333333
"B1.F418",4,3,3,3,0.461538461538462
"B1.F518",2,3,5,4,0.571428571428571
"B1.F119",2,2,5,5,0.5
"B1.F219",4,4,3,2,0.538461538461538
"B1.F319",0,5,6,2,0.846153846153846
"B1.F419",3,4,3,2,0.583333333333333
"B1.F519",4,2,2,4,0.333333333333333
