"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,6,4,0.578947368421053
"B1.F2",7,4,3,5,0.368421052631579
"B1.F3",4,8,5,2,0.684210526315789
"B1.F4",3,6,6,4,0.631578947368421
"B1.F5",7,6,2,3,0.444444444444444
"B1.F11",7,8,3,2,0.55
"B1.F21",3,4,6,5,0.555555555555556
"B1.F31",3,7,6,2,0.722222222222222
"B1.F41",5,5,5,4,0.526315789473684
"B1.F51",6,7,3,3,0.526315789473684
"B1.F12",4,4,5,5,0.5
"B1.F22",6,10,4,0,0.7
"B1.F32",4,5,6,4,0.578947368421053
"B1.F42",3,4,6,5,0.555555555555556
"B1.F52",4,7,5,3,0.631578947368421
"B1.F13",9,7,1,3,0.4
"B1.F23",3,5,6,4,0.611111111111111
"B1.F33",6,5,3,4,0.444444444444444
"B1.F43",4,6,5,4,0.578947368421053
"B1.F53",4,4,6,5,0.526315789473684
"B1.F14",6,7,4,2,0.578947368421053
"B1.F24",5,5,4,4,0.5
"B1.F34",5,5,5,4,0.526315789473684
"B1.F44",6,8,3,2,0.578947368421053
"B1.F54",3,7,6,3,0.684210526315789
"B1.F15",5,5,5,5,0.5
"B1.F25",5,5,4,4,0.5
"B1.F35",5,8,5,2,0.65
"B1.F45",5,5,4,4,0.5
"B1.F55",4,6,5,3,0.611111111111111
"B1.F16",4,5,6,4,0.578947368421053
"B1.F26",4,6,5,4,0.578947368421053
"B1.F36",5,8,5,1,0.684210526315789
"B1.F46",5,7,4,2,0.611111111111111
"B1.F56",2,4,7,6,0.578947368421053
"B1.F17",6,7,3,2,0.555555555555556
"B1.F27",4,5,5,5,0.526315789473684
"B1.F37",3,4,7,5,0.578947368421053
"B1.F47",8,5,1,4,0.333333333333333
"B1.F57",3,4,7,6,0.55
"B1.F18",7,5,3,4,0.421052631578947
"B1.F28",6,6,4,4,0.5
"B1.F38",5,4,4,5,0.444444444444444
"B1.F48",5,3,4,6,0.388888888888889
"B1.F58",4,4,5,6,0.473684210526316
"B1.F19",5,3,5,6,0.421052631578947
"B1.F29",5,8,5,1,0.684210526315789
"B1.F39",2,4,7,5,0.611111111111111
"B1.F49",3,7,6,3,0.684210526315789
"B1.F59",5,7,4,3,0.578947368421053
"B1.F110",4,7,5,2,0.666666666666667
"B1.F210",2,5,7,4,0.666666666666667
"B1.F310",3,3,6,7,0.473684210526316
"B1.F410",5,5,5,5,0.5
"B1.F510",3,3,7,6,0.526315789473684
"B1.F111",4,6,5,3,0.611111111111111
"B1.F211",4,4,6,5,0.526315789473684
"B1.F311",5,6,4,4,0.526315789473684
"B1.F411",7,6,3,3,0.473684210526316
"B1.F511",3,4,6,6,0.526315789473684
"B1.F112",4,5,6,5,0.55
"B1.F212",4,2,5,7,0.388888888888889
"B1.F312",4,5,5,5,0.526315789473684
"B1.F412",4,7,6,2,0.684210526315789
"B1.F512",5,7,4,2,0.611111111111111
"B1.F113",7,3,3,6,0.315789473684211
"B1.F213",5,6,4,3,0.555555555555556
"B1.F313",5,6,4,4,0.526315789473684
"B1.F413",4,3,6,7,0.45
"B1.F513",8,7,1,2,0.444444444444444
"B1.F114",3,4,6,5,0.555555555555556
"B1.F214",2,6,7,4,0.684210526315789
"B1.F314",3,7,6,3,0.684210526315789
"B1.F414",7,8,3,1,0.578947368421053
"B1.F514",5,2,5,7,0.368421052631579
"B1.F115",1,3,8,7,0.578947368421053
"B1.F215",7,6,3,3,0.473684210526316
"B1.F315",3,8,7,1,0.789473684210526
"B1.F415",4,7,5,2,0.666666666666667
"B1.F515",4,4,5,6,0.473684210526316
"B1.F116",1,3,8,7,0.578947368421053
"B1.F216",7,6,2,3,0.444444444444444
"B1.F316",6,3,3,6,0.333333333333333
"B1.F416",6,5,4,5,0.45
"B1.F516",5,2,5,7,0.368421052631579
"B1.F117",6,8,4,1,0.631578947368421
"B1.F217",5,8,4,2,0.631578947368421
"B1.F317",4,5,5,4,0.555555555555556
"B1.F417",4,7,5,2,0.666666666666667
"B1.F517",6,3,4,7,0.35
"B1.F118",3,4,6,5,0.555555555555556
"B1.F218",6,6,4,3,0.526315789473684
"B1.F318",7,6,3,4,0.45
"B1.F418",4,4,5,6,0.473684210526316
"B1.F518",6,4,3,5,0.388888888888889
"B1.F119",7,7,3,2,0.526315789473684
"B1.F219",6,7,4,2,0.578947368421053
"B1.F319",3,3,6,6,0.5
"B1.F419",4,4,5,6,0.473684210526316
"B1.F519",6,6,3,4,0.473684210526316
