"","FP","TP","TN","FN","accuracy"
"B1.F1",3,4,3,2,0.583333333333333
"B1.F2",2,4,3,1,0.7
"B1.F3",2,1,4,5,0.416666666666667
"B1.F4",3,3,3,2,0.545454545454545
"B1.F5",2,3,3,3,0.545454545454545
"B1.F11",4,2,2,4,0.333333333333333
"B1.F21",4,5,1,1,0.545454545454545
"B1.F31",2,1,3,4,0.4
"B1.F41",3,4,3,2,0.583333333333333
"B1.F51",4,4,2,1,0.545454545454545
"B1.F12",0,2,5,4,0.636363636363636
"B1.F22",4,4,2,2,0.5
"B1.F32",2,4,4,1,0.727272727272727
"B1.F42",2,3,3,2,0.6
"B1.F52",3,3,3,3,0.5
"B1.F13",4,3,1,2,0.4
"B1.F23",4,2,2,4,0.333333333333333
"B1.F33",5,3,1,2,0.363636363636364
"B1.F43",1,4,4,2,0.727272727272727
"B1.F53",3,5,3,1,0.666666666666667
"B1.F14",3,4,3,2,0.583333333333333
"B1.F24",3,4,2,1,0.6
"B1.F34",2,3,3,3,0.545454545454545
"B1.F44",3,6,3,0,0.75
"B1.F54",2,4,4,1,0.727272727272727
"B1.F15",4,3,2,3,0.416666666666667
"B1.F25",2,3,4,2,0.636363636363636
"B1.F35",2,3,4,2,0.636363636363636
"B1.F45",3,5,2,1,0.636363636363636
"B1.F55",1,4,4,2,0.727272727272727
"B1.F16",1,3,4,3,0.636363636363636
"B1.F26",3,5,2,1,0.636363636363636
"B1.F36",4,2,2,3,0.363636363636364
"B1.F46",2,1,4,4,0.454545454545455
"B1.F56",3,5,3,1,0.666666666666667
"B1.F17",5,5,1,0,0.545454545454545
"B1.F27",1,3,4,3,0.636363636363636
"B1.F37",4,4,2,1,0.545454545454545
"B1.F47",3,3,3,3,0.5
"B1.F57",2,3,3,3,0.545454545454545
"B1.F18",3,3,3,3,0.5
"B1.F28",4,3,2,3,0.416666666666667
"B1.F38",4,4,2,1,0.545454545454545
"B1.F48",2,5,3,1,0.727272727272727
"B1.F58",1,2,4,3,0.6
"B1.F19",2,4,3,2,0.636363636363636
"B1.F29",3,0,3,5,0.272727272727273
"B1.F39",2,2,3,3,0.5
"B1.F49",4,3,2,3,0.416666666666667
"B1.F59",4,4,2,2,0.5
"B1.F110",1,2,4,4,0.545454545454545
"B1.F210",2,2,4,4,0.5
"B1.F310",3,3,3,3,0.5
"B1.F410",4,2,2,3,0.363636363636364
"B1.F510",2,0,3,5,0.3
"B1.F111",5,3,0,2,0.3
"B1.F211",2,4,3,2,0.636363636363636
"B1.F311",1,4,5,2,0.75
"B1.F411",2,3,4,2,0.636363636363636
"B1.F511",5,4,1,2,0.416666666666667
"B1.F112",2,2,3,3,0.5
"B1.F212",1,3,4,2,0.7
"B1.F312",4,4,2,2,0.5
"B1.F412",5,3,1,3,0.333333333333333
"B1.F512",2,2,4,4,0.5
"B1.F113",2,4,3,2,0.636363636363636
"B1.F213",4,5,2,0,0.636363636363636
"B1.F313",1,3,5,3,0.666666666666667
"B1.F413",3,3,3,2,0.545454545454545
"B1.F513",3,3,2,3,0.454545454545455
"B1.F114",1,2,4,3,0.6
"B1.F214",3,5,3,1,0.666666666666667
"B1.F314",2,3,4,2,0.636363636363636
"B1.F414",1,3,4,3,0.636363636363636
"B1.F514",4,4,2,2,0.5
"B1.F115",3,3,3,3,0.5
"B1.F215",3,4,3,1,0.636363636363636
"B1.F315",3,4,3,2,0.583333333333333
"B1.F415",3,4,2,2,0.545454545454545
"B1.F515",3,3,2,2,0.5
"B1.F116",1,3,4,3,0.636363636363636
"B1.F216",5,2,1,4,0.25
"B1.F316",3,2,2,3,0.4
"B1.F416",5,5,1,0,0.545454545454545
"B1.F516",4,5,2,1,0.583333333333333
"B1.F117",2,2,3,3,0.5
"B1.F217",1,3,5,3,0.666666666666667
"B1.F317",5,5,1,0,0.545454545454545
"B1.F417",4,6,2,0,0.666666666666667
"B1.F517",2,5,3,1,0.727272727272727
"B1.F118",3,3,2,2,0.5
"B1.F218",1,4,5,2,0.75
"B1.F318",4,4,2,1,0.545454545454545
"B1.F418",5,6,1,0,0.583333333333333
"B1.F518",2,4,3,2,0.636363636363636
"B1.F119",3,3,3,3,0.5
"B1.F219",1,2,4,3,0.6
"B1.F319",2,3,3,3,0.545454545454545
"B1.F419",4,3,2,2,0.454545454545455
"B1.F519",2,3,4,3,0.583333333333333
