"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,0,0,0.5
"B1.F2",2,3,2,1,0.625
"B1.F3",0,1,4,2,0.714285714285714
"B1.F4",4,2,0,2,0.25
"B1.F5",2,3,1,1,0.571428571428571
"B1.F11",0,1,4,3,0.625
"B1.F21",4,2,0,1,0.285714285714286
"B1.F31",2,2,2,2,0.5
"B1.F41",2,3,1,1,0.571428571428571
"B1.F51",4,4,0,0,0.5
"B1.F12",1,2,2,2,0.571428571428571
"B1.F22",3,3,1,1,0.5
"B1.F32",3,2,1,1,0.428571428571429
"B1.F42",4,3,0,1,0.375
"B1.F52",2,1,2,3,0.375
"B1.F13",1,3,3,1,0.75
"B1.F23",3,4,1,0,0.625
"B1.F33",2,3,1,1,0.571428571428571
"B1.F43",2,3,2,1,0.625
"B1.F53",3,3,1,0,0.571428571428571
"B1.F14",3,3,1,1,0.5
"B1.F24",3,1,0,2,0.166666666666667
"B1.F34",2,4,2,0,0.75
"B1.F44",3,2,1,2,0.375
"B1.F54",4,3,0,1,0.375
"B1.F15",3,2,1,2,0.375
"B1.F25",2,1,2,2,0.428571428571429
"B1.F35",4,3,0,1,0.375
"B1.F45",1,3,3,1,0.75
"B1.F55",2,1,1,3,0.285714285714286
"B1.F16",2,2,2,2,0.5
"B1.F26",1,1,3,3,0.5
"B1.F36",4,4,0,0,0.5
"B1.F46",3,1,0,3,0.142857142857143
"B1.F56",4,3,0,0,0.428571428571429
"B1.F17",0,0,3,4,0.428571428571429
"B1.F27",1,3,3,1,0.75
"B1.F37",1,2,3,2,0.625
"B1.F47",2,2,2,2,0.5
"B1.F57",4,3,0,0,0.428571428571429
"B1.F18",3,2,1,2,0.375
"B1.F28",3,3,0,0,0.5
"B1.F38",0,2,4,2,0.75
"B1.F48",1,2,3,2,0.625
"B1.F58",3,4,1,0,0.625
"B1.F19",4,2,0,2,0.25
"B1.F29",4,3,0,0,0.428571428571429
"B1.F39",4,3,0,1,0.375
"B1.F49",3,1,1,3,0.25
"B1.F59",3,0,0,4,0
"B1.F110",2,2,2,2,0.5
"B1.F210",1,1,3,3,0.5
"B1.F310",2,1,1,3,0.285714285714286
"B1.F410",4,3,0,1,0.375
"B1.F510",4,1,0,2,0.142857142857143
"B1.F111",1,3,3,1,0.75
"B1.F211",2,1,2,3,0.375
"B1.F311",2,1,1,3,0.285714285714286
"B1.F411",3,2,1,1,0.428571428571429
"B1.F511",4,4,0,0,0.5
"B1.F112",1,2,2,1,0.666666666666667
"B1.F212",2,3,2,1,0.625
"B1.F312",4,3,0,1,0.375
"B1.F412",3,2,1,2,0.375
"B1.F512",1,1,3,3,0.5
"B1.F113",0,2,4,2,0.75
"B1.F213",0,1,3,3,0.571428571428571
"B1.F313",2,1,2,2,0.428571428571429
"B1.F413",1,2,3,2,0.625
"B1.F513",1,1,3,3,0.5
"B1.F114",3,1,1,2,0.285714285714286
"B1.F214",1,0,3,4,0.375
"B1.F314",3,4,1,0,0.625
"B1.F414",3,3,0,1,0.428571428571429
"B1.F514",2,4,2,0,0.75
"B1.F115",3,3,1,0,0.571428571428571
"B1.F215",4,2,0,2,0.25
"B1.F315",3,3,0,1,0.428571428571429
"B1.F415",4,2,0,2,0.25
"B1.F515",3,2,1,2,0.375
"B1.F116",2,1,2,3,0.375
"B1.F216",0,2,3,1,0.833333333333333
"B1.F316",1,1,3,3,0.5
"B1.F416",3,4,1,0,0.625
"B1.F516",3,4,1,0,0.625
"B1.F117",4,3,0,1,0.375
"B1.F217",3,3,1,1,0.5
"B1.F317",3,3,0,1,0.428571428571429
"B1.F417",2,1,2,2,0.428571428571429
"B1.F517",3,1,1,3,0.25
"B1.F118",0,1,4,3,0.625
"B1.F218",3,4,1,0,0.625
"B1.F318",4,1,0,2,0.142857142857143
"B1.F418",2,0,1,4,0.142857142857143
"B1.F518",2,4,2,0,0.75
"B1.F119",3,3,0,1,0.428571428571429
"B1.F219",1,3,3,0,0.857142857142857
"B1.F319",1,2,3,2,0.625
"B1.F419",2,2,2,2,0.5
"B1.F519",3,4,1,0,0.625
